target,mln_Mn__vs__mln_Mp,mln_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__sp_Ame,mln_Mn__vs__sp_Mn,mln_Mn__vs__sp_Mp,mln_Mp__vs__pre_inj,mln_Mp__vs__si_Mp,mln_Mp__vs__sp_Ame,mln_Mp__vs__sp_Mn,mln_Mp__vs__sp_Mp,pre_inj__vs__si_Mp,pre_inj__vs__sp_Ame,si_Mn__vs__mln_Mn,si_Mn__vs__mln_Mp,si_Mn__vs__pre_inj,si_Mn__vs__si_Mp,si_Mn__vs__sp_Ame,si_Mn__vs__sp_Mn,si_Mn__vs__sp_Mp,si_Mp__vs__sp_Ame,sp_Mn__vs__pre_inj,sp_Mn__vs__si_Mp,sp_Mn__vs__sp_Ame,sp_Mp__vs__pre_inj,sp_Mp__vs__si_Mp,sp_Mp__vs__sp_Ame,sp_Mp__vs__sp_Mn
Blimp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppard,-2.2813818609955274,-2.386278356938816,-0.7349817489905345,-0.5494651133986618,0.10310129100248486,-1.3353005802603797,-0.6612159589229566,0.9253425791629134,1.4421447026865715,1.8513663226323485,0.6662980093331445,1.2339309119116026,2.1475008754830496,-0.17742618462875065,-1.7897417761213679,-2.044891375176494,-0.9434906259967614,-0.5542731559383978,-0.07675456055452488,-1.1641024357349958,0.30091281495933925,-2.2295729535901714,-0.729106352570026,-0.6217682291918781,-1.2176279404800783,0.3784139317673173,1.0037834658172047,1.4094530740298428
Eomes,0.7590461458526153,1.3274998340781086,-0.5054515548322196,0.38315046754561455,0.298391601173207,0.1434717383947231,0.747520099799736,-1.116067992264068,-0.2830199118432967,-0.3196747949178192,-0.5455071905941017,-1.4518996135658573,-1.0867255160279616,-0.17370457268987052,0.37045845685747764,0.9055038305923878,-0.7090796198350945,0.12238252994010088,0.06698429967465994,-0.04600182078016868,0.7484692319421125,0.9536641091400231,-0.6680601912113031,0.07082317243697195,1.2141735280717585,-0.663458622850451,0.26851666939353014,0.1513890610580168
Nr2e1,2.1194854925355915,0.3777801017961566,1.4138167279796179,0.579749560567365,0.7459342835841787,1.1291152387717127,-1.2573995278296055,-0.04598061250995213,-1.263746093817144,-0.9904221609467204,-0.7710959101080747,0.930089433659798,0.12246675998411216,-2.258132352712078,-0.6608786640572557,-1.5601954152154949,-0.7209584762539055,-1.590037405993682,-1.4073277858836475,-1.1542401269584224,-0.9256984163707264,-0.24861924360223137,0.7577323817273545,-0.18784577944222533,-0.6265146549709913,0.5697130491094429,-0.6883456688540857,-0.3823909097744958
Creb,-0.11132608811585716,-0.4498407682438041,-0.17968639886725035,-0.18617634119543974,-0.2967478716454142,-0.2694843931682077,-0.3656396371181966,-0.11340589750927657,-0.07973110407670828,-0.17519439027841652,-0.18303725281477198,0.18984813135665324,0.31690835236387127,0.057706998344548795,-0.023257725973869135,-0.30807265496963515,-0.13434838816342698,-0.08313410030578232,-0.16518163740918762,-0.1509651013346377,0.03732929252195198,-0.17019085282703472,0.046519545228429875,0.11594873857903822,-0.21436492184942715,0.03413102095018051,0.10896718002645552,-0.0245863094596583
Tgr5,1.4118529520838297,2.359594326084259,-0.4367686217929049,0.725164357380668,1.7391981028990293,0.08370873219518284,1.2948970422669368,-1.5256453735764919,-0.5161207409264386,0.4428516773242602,-1.2043665515549915,-2.188960117847305,-1.8963999653775137,0.6210579483786459,1.596790364013712,2.3740520368374716,0.14742157726168773,1.0735217546889066,1.790375204559314,0.6097342762028828,0.9265641494427223,0.7627569265831813,-1.6238713232630904,-1.0315822722221013,2.3048941565531025,-0.5390635155964052,0.7306762513898741,1.6211855609553734
Esr2,-0.7644924168566591,-0.07364742729656645,-0.6515356070824598,0.08004982453046874,0.3430841052592583,-1.1537974380060443,0.5144914251628484,-0.1423431380244072,0.7192761333834066,0.8861068416062703,-0.5191289667489504,-0.5053198239166727,0.15239485128159166,-0.7620357059352723,-1.2760854569583835,-0.6850588886728751,-1.4459499401266376,-0.6177620692687514,-0.40672935961730217,-1.539260667881072,0.6706262369113076,-0.3324080502009042,-0.8306111291633622,-0.2641026071351316,0.9550414465951824,0.27276570713316006,1.4696167448378394,1.4695681207683018
negCtrl_Cd8,0.4301077667626618,0.6667919818887429,0.6872696793930547,0.29051416748276276,-0.09235271346595457,0.0829490202013364,0.3386278726176711,0.43061375195664436,-0.09179261848338094,-0.41157689853061935,-0.3070510943419565,0.08129272825913866,-0.45550057288577617,-1.1372952370413323,-0.7909930308307076,-0.4089853424980598,-0.3909853798695049,-0.8011907943060916,-1.0463972257420506,-0.9448376765311052,-0.442216316625585,0.6691971451233648,0.6884123423971941,0.3705786166413709,0.5988093388555772,0.6683823763643487,0.23447826861412946,-0.17248897595041138
Nr3c2,1.893453049150838,1.4197685118978296,1.2906024503597098,0.4711239403885723,1.0982596807736902,1.1552945174344662,-0.05239951812967576,-0.012860193389453514,-1.1795884268161454,-0.5098220142377395,-0.5354579968548482,0.029943268913756347,-1.1071041834143989,-0.6030967399153898,0.7759080394022724,0.6268381646619645,0.7820616698654486,-0.19357778527826935,0.27836355032311666,0.33785385431004933,-0.8884406143955923,0.40897735619653874,0.3992346276836627,-0.6405875763738798,0.39770182536205745,0.4135975273825648,-0.8503240080962641,-0.06997107576463826
Esrrb,-2.221669963449402,-1.6096524869556523,-0.5883408092578636,-1.8195769475093284,0.6625617652187266,-1.1988471713763427,0.10734953945829674,1.0058433432795482,0.18057348959149155,2.2798406530608046,0.7775171193350052,0.7152898776795203,0.061316577780894624,0.28089708586000417,-1.306245953638186,-1.0329256127087976,-0.35541178572285365,-1.0720498491379078,0.7463710658928451,-0.6560673142442067,-0.740282065290903,-1.93550588718569,-1.0309591851540167,-2.4078113575409907,-0.5444147182572823,0.3804348666281197,-0.657280739888803,1.844476191418127
Ar,-0.47540678240707623,-0.5804403646609236,-0.28389083795506226,-0.15731203459138796,0.39462560436009836,0.49702858889080404,-0.2169993350371996,0.04273177235695874,0.25459653909106467,0.7109357742108928,0.9601880233818779,0.19915675445725722,0.48493285102067757,-0.9058759676522371,-1.2058016778172902,-1.2016486649663758,-1.1951392243235535,-0.916168631833794,-0.4937864150749573,-0.42879337807666335,0.15617294009066826,-0.8289531136800866,-0.536464563955963,-0.5420047277769257,-1.0284103803703144,-0.7242430609651734,-0.7739182134616794,-0.10390991013619937
Pparg,0.9420529913429616,0.1557810215863791,1.3141586521911113,1.999341565119322,-0.1225972174908241,1.373361576799668,-0.5663449816053928,0.7302012610107016,1.0714069556462744,-0.8271126760784707,0.5872728325459567,1.0116674988985201,1.6694870881878698,-0.6061923178415545,0.08493214341738313,-0.3748302862944526,0.8011280025707385,0.9123363514340117,-0.609970992682551,0.4933264931609545,0.18724254961007125,0.23594803789841795,1.2776958756134313,2.049844123988181,-1.0630648844808035,0.2553098517822098,0.6617209834211109,-1.4683439395336693
Abcb1b,1.5377520513643934,0.7958203624849073,0.8299449793864895,0.1871857895139719,-0.2596606901281252,0.25430164300981695,-0.38262697521936395,-0.23631295975902025,-1.1224974920339696,-1.4090838407980617,-1.1428625552388654,0.10564545019076024,-0.6909262145394081,0.15062555135854316,1.233138125753205,0.7518400727019589,1.0312506885669093,0.2685244682463695,-0.05827765177929552,0.32331609579523846,-0.649890610033297,0.9163992069048805,0.9353324203603488,0.43751107941897394,0.5777145318183545,0.6766270292924548,-0.08955209702221505,-0.5060245710763082
Nr4a3,-1.3035861405967382,0.32762276866032625,0.04306030341674032,-0.5564593705992826,0.06706579055316401,-0.24715824343037968,1.3316731265451476,1.0122998157143401,0.5819912512536694,1.0597781999420102,0.9308247664912648,-0.21442112053439433,-0.8673233419069674,-0.28489446360150017,-1.1973316740113464,0.0252357594046508,-0.23261820020320884,-0.6530615288705832,-0.1955996830749097,-0.435041942067224,-0.4358335806253751,0.24150995957375193,-0.00833740139501541,-0.6015256651103611,0.5533452415856024,0.2557627814302492,-0.3418739374742871,0.3116443898144878
Abcb1a,3.605409589451277,1.2178087585205406,2.061206672303421,1.0437334665079894,0.046996502248840694,3.2089094147881516,-1.550203674541866,-0.42734721001013026,-2.0684064604102894,-2.7297902645770904,0.08278903517126697,0.845987488970611,-0.3618066002820747,0.023820141137409857,2.5749555190520086,0.981421552305558,2.2133973918838654,0.7740377642186203,0.05451094246215274,2.4238501355454183,-1.204141879756746,1.0532291652993915,1.8362926973955411,0.955217190614352,-1.632433216366282,-0.4862151849626437,-2.642337517513778,-3.124488779039602
Rxrb,1.2133055817626246,0.48318874419860003,0.3318834963891289,0.38938339058259236,-0.057226370965878716,-0.18068450613967602,-0.44872301535310477,-0.5403274117765838,-0.6607992905124954,-0.9827013365103826,-1.2966815264075575,-0.08403570189755417,-0.166218242361488,-0.9488375830643134,-0.051707002597449925,-0.39884517782251955,-0.5809796063287263,-0.5605092435202741,-0.8579769160429197,-0.9732370303801893,-0.036612637346434,0.47747192262415084,0.34133095469953445,0.4306337602769157,0.6495049468775217,0.5084029874397025,0.663102351437492,0.12264400421007575
Thrb,-1.0239428320724777,-0.19704313634815315,-0.5846371396117924,-0.28374746006483414,-1.6534988439572231,0.1267463976684783,0.587061424404302,0.12146858696990391,0.5984383671184341,-0.6695741316513091,1.0714854645353722,-0.35153260501502487,-0.04632720061142728,-0.18803865920955307,-0.9038840450274119,-0.30858740775070287,-0.8090084524881975,-0.3723836857864892,-1.3640316880703247,-0.07161273883660847,0.3508053625338858,1.1146932252151367,0.640265387965585,1.3749255078295757,-0.3094930077839868,-0.7362058065972336,-0.4786756476182312,-1.7530110480444114
Nr1h2,0.16365522322532058,0.11158904315462699,-0.29498963619945323,-1.5775032377376832,0.9644368320192118,0.15258346394941957,-0.013766659058223971,-0.4448244690564639,-1.6172410213100086,0.7242005512810944,0.011820239307646396,-0.34032213486517476,-1.5860188584518107,1.2452613879008227,1.3202364011379868,1.1226776681306163,0.9189527627871564,-0.03552739372680158,1.7769658445088705,1.2233993847574651,-0.8509593870628387,-0.6574721876372615,-0.9513073893662537,-2.4794634505507833,-0.023823923540836477,-0.44687381089968636,-2.0038589279779067,0.796534460602858
Ncoa1,-0.7654505178746224,-1.602962968405667,-1.4181503288124042,-1.199390986283366,-1.250494550944925,-1.5960366190789177,-1.021861564014768,-0.9885596135834092,-0.4743365406189461,-0.5210209552827031,-0.9894685381663999,-0.0025026477609396904,0.6441462430727564,-1.4056482891717872,-1.8986273182228284,-2.398250339236884,-2.889456523666469,-2.1083471412870085,-2.1159437811180166,-2.4190794776554734,0.5000651947346179,-0.4499901807930661,-0.40833180122780594,0.10438249991944441,-0.19988422174750747,-0.19127760717962916,0.5392872273487382,0.3413241449251202
Nr0b2,-0.09583043193870261,-0.05911149008165595,1.279364618387467,0.3755122264114754,-0.4082084399424006,0.7105733516668591,0.014387556846181615,1.4660568334984752,0.43186409134294573,-0.2841847768109967,0.8393361329646428,1.150174370996632,0.40805365937212,-0.27684193753293923,-0.3333041935432864,-0.2752344616609781,1.0919538184646864,0.024770308971370253,-0.5350290026074873,0.28784520201628505,-0.9440227343622879,0.26782880072823784,1.4502646222857805,0.7635445469766026,-0.6942645466364316,0.7796219501767311,-0.42060590824233607,-1.1027126136027612
Nr2e3,-0.6923453978570808,0.9799716365652384,-0.6020040425241934,1.3407027507039286,0.22085282219509772,1.73098958147088,1.5232603967512521,-0.1397699167365767,1.8286825808596534,0.7275492759950495,2.42526397262958,-1.270047825382047,0.1667000517639165,-1.0316528643699976,-1.465641733273423,-0.07964569122150904,-1.6478232473062697,0.04379930862696682,-0.7330921203829698,0.39865268488039485,1.5188050703083575,0.7098327331159382,-0.7011499420180294,1.075725844439637,-0.5707598556537796,-2.0931887752644585,-0.5686343363658406,-1.5129557812418255
