target,si_Mn__vs__mln_Mn,si_Mn__vs__mln_Mp,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Mn,si_Mn__vs__pre_inj,si_Mn__vs__si_Mp,si_Mn__vs__sp_Ame,mln_Mn__vs__mln_Mp,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Mn,mln_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__sp_Ame,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Mn,mln_Mp__vs__pre_inj,mln_Mp__vs__si_Mp,mln_Mp__vs__sp_Ame,sp_Mp__vs__sp_Mn,sp_Mp__vs__pre_inj,sp_Mp__vs__si_Mp,sp_Mp__vs__sp_Ame,sp_Mn__vs__pre_inj,sp_Mn__vs__si_Mp,sp_Mn__vs__sp_Ame,pre_inj__vs__si_Mp,pre_inj__vs__sp_Ame,si_Mp__vs__sp_Ame
Ncoa6,2.3382114474639693,1.310900321155529,0.5581557088211895,1.7985886866527636,4.275185904746465,1.1639514575451102,1.0019941355980606,-1.0273111263084402,-1.7800557386427798,-0.5396227608112056,1.9369744572824956,-1.174259989918859,-1.3362173118659086,-0.7527446123343395,0.4876883654972346,2.964285583590936,-0.1469488636104188,-0.3089061855574684,1.2404329778315741,3.7170301959252754,0.6057957487239207,0.44383842677687113,2.4765972180937013,-0.6346372291076534,-0.796594551054703,-3.1112344472013547,-3.2731917691484043,-0.1619573219470496
Ncoa7,-2.3361859901748425,-2.9188414912562664,-1.7869121144500824,-1.4941914572148747,-5.2266065944704705,-0.9370244733665274,-3.2958256430848087,-0.5826555010814237,0.5492738757247603,0.841994532959968,-2.8904206042956275,1.3991615168083154,-0.9596396529099659,1.131929376806184,1.4246500340413917,-2.3077651032142037,1.981817017889739,-0.3769841518285422,0.2927206572352077,-3.4396944800203877,0.849887641083555,-1.5089135286347262,-3.7324151372555954,0.5571669838483473,-1.8016341858699338,4.289582121103943,1.9307809513856615,-2.3588011697182814
Nr0b1,-5.823255503099729,-4.0986217526510895,-3.3049830628977244,-6.009957474942448,-8.447583249769902,3.7589668718492053,-6.001192103331395,1.724633750448639,2.5182724402020042,-0.18670197184271942,-2.6243277466701738,9.582222374948934,-0.17793660023166602,0.7936386897533652,-1.9113357222913585,-4.348961497118813,7.857588624500295,-1.9025703506803051,-2.7049744120447237,-5.142600186872178,7.06394993474693,-2.6962090404336703,-2.4376257748274544,9.768924346791653,0.008765371611053396,12.206550121619108,2.4463911464385077,-9.7601589751806
Nr0b2,-3.1740380411958475,-4.8204657939579505,-2.1059515737491807,-5.082597068125149,-8.115923343390747,7.2251446789958065,-3.784694953259508,-1.6464277527621032,1.0680864674466666,-1.9085590269293011,-4.9418853021949,10.399182720191654,-0.6106569120636607,2.7145142202087698,-0.2621312741671981,-3.295457549432797,12.045610472953756,1.0357708406984425,-2.9766454943759677,-6.009971769641567,9.331096252744986,-1.6787433795103273,-3.033326275265599,12.307741747120955,1.2979021148656404,15.341068022386553,4.33122839013124,-11.009839632255314
Nr1d1,-7.136506789209759,-15.459018014560769,-14.583895416925067,-10.8294561350928,-18.873491313086053,-5.712828064175151,-18.409677677945698,-8.32251122535101,-7.447388627715308,-3.6929493458830414,-11.736984523876295,1.423678725034608,-11.273170888735939,0.875122597635702,4.6295618794679685,-3.414473298525285,9.746189950385618,-2.950659663384928,3.754439281832267,-4.289595896160987,8.871067352749916,-3.82578226102063,-8.044035177993253,5.116628070917649,-7.580221542852897,13.160663248910902,0.46381363514035695,-12.696849613770546
Nr1d2,-1.023488442620187,-0.8216942739996256,-4.878928474181184,-4.62456316924218,-3.713809960415508,5.245926608906184,-5.2249557277686876,0.20179416862056124,-3.8554400315609976,-3.601074726621993,-2.690321517795321,6.26941505152637,-4.2014672851485,-4.057234200181559,-3.802868895242554,-2.8921156864158823,6.06762088290581,-4.403261453769062,0.25436530493900494,1.1651185137656768,10.124855083087368,-0.346027253587503,0.9107532088266718,9.870489778148363,-0.600392558526508,8.959736569321691,-1.5111457673531798,-10.47088233667487
Nr1h2,3.6380493126575004,2.8408932369421813,2.603263191325972,6.8651732054599535,-0.5744869319498799,6.458874798050601,-4.08658202335288,-0.797156075715319,-1.0347861213315284,3.227123892802453,-4.212536244607381,2.820825485393101,-7.72463133601038,-0.2376300456162094,4.024279968517772,-3.4153801688920615,3.61798156110842,-6.927475260295061,4.261910014133981,-3.177750123275852,3.8556116067246293,-6.689845214678852,-7.439660137409834,-0.4062984074093521,-10.951755228812834,7.033361730000482,-3.512095091403,-10.545456821403482
Nr1h3,0.522713931902023,-1.9742051101891984,-3.612301344872909,-3.8324353255199575,-5.07628852661649,2.8777926226874038,-2.3493358438757213,-2.4969190420912213,-4.135015276774932,-4.355149257421981,-5.5990024585185125,2.355078690785381,-2.8720497757777443,-1.6380962346837105,-1.858230215330759,-3.1020834164272912,4.851997732876602,-0.3751307336865229,-0.2201339806470486,-1.4639871817435808,6.490093967560313,1.2629655009971874,-1.2438532010965322,6.710227948207361,1.483099481644236,7.954081149303893,2.726952682740768,-5.2271284665631255
Nr1h4,-2.2430362238858996,-1.0035445827268272,-2.5323735433959107,-2.3976716545318246,-3.436056546842039,0.9332169203513558,-2.4585239423041165,1.2394916411590724,-0.28933731951001107,-0.154635430645925,-1.1930203229561396,3.1762531442372555,-0.2154877184182169,-1.5288289606690835,-1.3941270718049974,-2.432511964115212,1.936761503078183,-1.4549793595772893,0.13470188886408607,-0.9036830034461284,3.4655904637472665,0.07384960109179417,-1.0383848923102146,3.3308885748831805,-0.0608522877722919,4.369273467193395,0.9775326045379226,-3.3917408626554724
Nr1i2,-0.036641832783530504,-0.2082517252842706,-0.6146775478542779,0.7278722367718515,-5.151501718191717,2.0477644752383526,-0.11545727717497556,-0.1716098925007401,-0.5780357150707474,0.764514069555382,-5.114859885408187,2.084406308021883,-0.07881544439144506,-0.40642582257000726,0.9361239620561221,-4.943249992907447,2.256016200522623,0.09279444810929505,1.3425497846261294,-4.5368241703374395,2.6624420230926304,0.4992202706793023,-5.879373954963569,1.319892238466501,-0.8433295139468271,7.19926619343007,5.036044441016742,-2.163221752413328
Nr1i3,9.070672493489205,8.543026903224836,-3.133485849367565,5.992670403270042,-5.0426924893513405,8.906596695868,0.807906890615234,-0.5276455902643686,-12.20415834285677,-3.0780020902191634,-14.113364982840546,-0.16407579762120506,-8.262765602873971,-11.676512752592402,-2.5503564999547947,-13.585719392576177,0.3635697926431636,-7.7351200126096025,9.126156252637607,-1.9092066399837755,12.040082545235565,3.941392739982799,-11.035362892621382,2.9139262925979583,-5.184763512654808,13.94928918521934,5.8505993799665745,-8.098689805252766
Nr2c1,1.1496205993973803,-0.061771725173613845,2.7038473156366436,1.4331541840373774,-3.204913781836344,3.2722142124334774,-0.3289428581310763,-1.211392324570994,1.5542267162392633,0.2835335846399971,-4.354534381233724,2.122593613036097,-1.4785634575284565,2.7656190408102574,1.4949259092109912,-3.14314205666273,3.3339859376070913,-0.2671711329574625,-1.2706931315992662,-5.908761097472987,0.5683668967968339,-3.03279017376772,-4.638067965873721,1.8390600283961003,-1.7620970421684536,6.477127994269821,2.8759709237052675,-3.601157070564554
Nr2c2,1.4875121036067114,0.6701126978749912,-1.9509505620369794,1.3693285828351094,-7.030692125932909,2.241791292057183,-0.8426550726009552,-0.8173994057317202,-3.4384626656436907,-0.11818352077160199,-8.51820422953962,0.7542791884504716,-2.3301671762076666,-2.6210632599119705,0.6992158849601182,-7.7008048238079,1.5716785941821918,-1.5127677704759463,3.3202791448720888,-5.079741563895929,4.192741854094162,1.1082954894360242,-8.400020708768018,0.8724627092220736,-2.2119836554360646,9.272483417990092,6.1880370533319535,-3.084446364658138
Nr2e1,-11.99006024065938,-6.318441640120869,-9.346271854722026,-9.574091272845939,-15.0708928408043,-0.9493544572132132,-11.868551955664218,5.671618600538511,2.6437883859373534,2.4159689678134413,-3.080832600144921,11.040705783446166,0.1215082849951609,-3.0278302146011575,-3.2556496327250692,-8.752451200683431,5.369087182907656,-5.55011031554335,-0.22781941812391202,-5.724620986082274,8.396917397508814,-2.5222801009421922,-5.496801567958362,8.624736815632724,-2.2944606828182805,14.121538383591087,3.2023408851400816,-10.919197498451005
Nr2e3,-5.545673353129087,-8.640626462608164,-1.9852604839579513,-5.2879887835847255,-6.970332919493634,-3.5462594104117953,-3.7376122822800126,-3.0949531094790785,3.5604128691711354,0.2576845695443609,-1.4246595663645478,1.999413942717291,1.8080610708490739,6.655365978650214,3.3526376790234393,1.6702935431145307,5.09436705219637,4.903014180328152,-3.302728299626774,-4.985072435535683,-1.5609989264538442,-1.7523517983220613,-1.6823441359089089,1.7417293731729302,1.5503765013047128,3.424073509081839,3.232720637213622,-0.19135287186821728
Nr2f1,-2.245795428910995,1.2011292565421527,-4.292669616433429,-1.9837370872197084,-5.008719268565535,8.074689446166943,-4.39065081302379,3.4469246854531477,-2.046874187522434,0.2620583416912865,-2.7629238396545404,10.320484875077938,-2.1448553841127946,-5.493798872975582,-3.184866343761861,-6.209848525107688,6.87356018962479,-5.591780069565942,2.3089325292137204,-0.7160496521321065,12.367359062600372,-0.09798119659036075,-3.024982181345827,10.058426533386651,-2.406913725804081,13.083408714732478,0.6180684555417457,-12.465340259190732
Nr2f2,0.3579684292231313,-2.735549943961619,1.2549790604254092,6.82193969187753,-3.651335272608989,-0.734244336388933,1.456793746120363,-3.09351837318475,0.8970106312022779,6.463971262654399,-4.0093037018321205,-1.0922127656120644,1.0988253168972317,3.990529004387028,9.557489635839149,-0.9157853286473703,2.001305607572686,4.192343690081982,5.566960631452121,-4.906314333034398,-1.9892233968143422,0.20181468569495387,-10.473274964486519,-7.556184028266463,-5.365145945757167,2.917090936220056,5.108129018729352,2.191038082509296
Nr2f6,-0.6763214750283965,0.614243834724212,-2.916129098063844,2.338095915369776,-0.755881567505962,10.871198914266593,2.897083880331361,1.2905653097526084,-2.2398076230354476,3.0144173903981724,-0.07956009247756554,11.54752038929499,3.573405355359758,-3.530372932788056,1.723852080645564,-1.3701254022301739,10.256955079542381,2.2828400456071494,5.25422501343362,2.160247530557882,13.787328012330438,5.813212978395205,-3.093977482875738,8.533102998896817,0.5589879649615852,11.627080481772555,3.6529654478373232,-7.974115033935232
Nr3c1,-0.9407649062868444,-0.8323407902366379,-3.8124249450998966,-4.136855818172047,-5.913787781240131,3.4320732739069655,-5.012175912886046,0.10842411605020648,-2.871660038813052,-3.1960909118852023,-4.973022874953287,4.37283818019381,-4.0714110065992015,-2.9800841548632584,-3.304515027935409,-5.081446991003493,4.264414064143604,-4.179835122649408,-0.3244308730721504,-2.101362836140235,7.244498219006862,-1.199750967786149,-1.7769319630680844,7.568929092079013,-0.8753200947139987,9.345861055147097,0.9016118683540858,-8.44424918679301
Nr3c2,-4.612750796888278,0.3330603327390165,-1.8488516162334772,-0.8852161413961284,-3.246988800505742,5.847575322404997,-4.878322186970881,4.945811129627295,2.7638991806548012,3.72753465549215,1.3657619963825358,10.460326119293276,-0.2655713900826034,-2.1819119489724934,-1.2182764741351448,-3.5800491332447586,5.51451498966598,-5.211382519709898,0.9636354748373487,-1.3981371842722652,7.696426938638474,-3.0294705707374043,-2.3617726591096138,6.732791463801125,-3.9931060455747533,9.09456412291074,-1.6313333864651394,-10.725897509375878
Nr4a1,-7.02217179416596,-12.899092997393225,-15.21030972815966,-10.4509520253469,-10.259824715039668,-1.8474666432407076,-10.170660008868659,-5.8769212032272655,-8.1881379339937,-3.4287802311809408,-3.2376529208737086,5.174705150925252,-3.1484882147026987,-2.311216730766434,2.4481409720463247,2.639268282353557,11.051626354152518,2.728432988524567,4.759357702812759,4.950485013119991,13.362843084918952,5.039649719291001,0.19112731030723218,8.603485382106193,0.2802920164782421,8.41235807179896,0.08916470617100991,-8.32319336562795
Nr4a2,-0.1714528191968725,-5.817904972999372,-1.0366620654812593,1.4156568964536405,-8.128988986132889,-1.047966244564556,10.304156561857898,-5.6464521538025,-0.8652092462843868,1.587109715650513,-7.957536166936016,-0.8765134253676834,10.47560938105477,4.781242907518113,7.233561869453013,-2.3110840131335166,4.769938728434816,16.12206153485727,2.4523189619348997,-7.0923269206516295,-0.011304179083296617,11.340818627339157,-9.54464588258653,-2.4636231410181963,8.888499665404257,7.081022741568333,18.433145547990787,11.352122806422454
Nr4a3,-3.2034173001371755,-8.799859446243005,-5.750607306946139,-3.335140471101397,-6.492631065803792,1.2414157078500974,-7.182880521203255,-5.596442146105829,-2.5471900068089632,-0.13172317096422148,-3.2892137656666165,4.444833007987273,-3.9794632210660787,3.049252139296866,5.464718975141608,2.307228380439213,10.041275154093102,1.6169789250397504,2.4154668358447418,-0.7420237588576531,6.992023014796236,-1.4322732142571155,-3.157490594702395,4.576556178951495,-3.8477400501018573,7.73404677365389,-0.6902494553994624,-8.424296229053352
Nr5a1,5.349927356646072,0.45697070436096965,5.5564336382725195,8.398198101918421,0.2387189598961008,6.9487262364787945,5.3595099333608935,-4.892956652285102,0.20650628162644757,3.048270745272349,-5.111208396749971,1.5987988798327226,0.009582576714821656,5.09946293391155,7.941227397557451,-0.21825174446486884,6.491755532117825,4.902539228999924,2.8417644636459016,-5.317714678376419,1.392292598206275,-0.19692370491162592,-8.15947914202232,-1.4494718654396266,-3.0386881685575275,6.710007276582694,5.120790973464793,-1.589216303117901
Nr5a2,-10.02806617586963,-8.137552068893177,-10.088316008779856,-7.506373747899303,-10.829579371644977,-3.5518891724619572,-11.83233083929242,1.890514106976454,-0.0602498329102256,2.521692427970327,-0.8015131957753473,6.476177003407673,-1.8042646634227897,-1.9507639398866796,0.6311783209938729,-2.6920273027518014,4.585662896431219,-3.694778770399244,2.5819422608805525,-0.7412633628651216,6.536426836317898,-1.7440148305125642,-3.323205623745674,3.954484575437346,-4.325957091393117,7.27769019918302,-1.0027514676474425,-8.280441666830463
Nr6a1,-3.5299382396599466,-4.674256220696735,-3.380977138529948,-4.242760173512721,-10.43579179521303,1.0608626747587948,-3.138378396445349,-1.1443179810367887,0.1489611011299985,-0.7128219338527746,-6.905853555553083,4.590800914418741,0.3915598432145977,1.2932790821667872,0.43149604718401413,-5.761535574516294,5.73511889545553,1.5358778242513864,-0.8617830349827731,-7.054814656683082,4.441839813288743,0.2425987420845992,-6.1930316217003085,5.303622848271516,1.1043817770673723,11.496654469971824,7.297413398767681,-4.199241071204144
Pgr,-0.03637133945714647,-2.942632904492003,0.8937292969855927,4.801299082777025,-5.092296209291263,1.7799946911320201,-2.310554437972975,-2.906261565034857,0.9301006364427392,4.837670422234172,-5.055924869834116,1.8163660305891665,-2.2741830985158287,3.836362201477596,7.743931987269029,-2.1496633047992595,4.722627595624023,0.6320784665190283,3.907569785791433,-5.986025506276856,0.8862653941464274,-3.2042837349585676,-9.893595292068289,-3.0213043916450055,-7.11185352075,6.872290900423283,2.7817417713182877,-4.090549129104995
Ppara,-2.534227229853476,-1.4128987484888569,0.1908687705386285,-3.186068165260295,-2.6536462242784276,1.6107960085085153,-1.8679738389904987,1.1213284813646187,2.7250960003921043,-0.6518409354068192,-0.11941899442495203,4.145023238361991,0.6662533908629769,1.6037675190274854,-1.773169416771438,-1.240747475789571,3.0236947569973722,-0.4550750905016419,-3.3769369357989234,-2.844514994817056,1.4199272379698868,-2.0588426095291275,0.5324219409818672,4.79686417376881,1.3180943262697962,4.264442232786943,0.7856723852879289,-3.4787698474990143
