target,sp_Mn__vs__mln_Mn,sp_Mn__vs__si_Mp,sp_Mn__vs__mln_Mp,sp_Mn__vs__si_Mn,sp_Mn__vs__sp_Mp,sp_Mn__vs__sp_Ame,sp_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__mln_Mp,mln_Mn__vs__si_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Ame,mln_Mn__vs__pre_inj,si_Mp__vs__mln_Mp,si_Mp__vs__si_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__sp_Ame,si_Mp__vs__pre_inj,mln_Mp__vs__si_Mn,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Ame,mln_Mp__vs__pre_inj,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Ame,si_Mn__vs__pre_inj,sp_Mp__vs__sp_Ame,sp_Mp__vs__pre_inj,sp_Ame__vs__pre_inj
Ppard,3.8745615782805247,4.951015227817162,3.913415239798425,2.6636391964956134,5.351977446778342,4.049785821936383,4.804625423184857,2.747106570060582,3.2593211902978036,2.7057605478379934,4.956569932408422,2.8823610694625916,4.722476572883271,2.525698671099183,4.056234474293921,3.3282755370058736,2.2628091682755778,4.1169686854431164,4.273828889085152,1.9428009771397157,2.4229607075575816,3.598858124563243,5.774641011446847,3.6324345029388523,5.1751478943765985,3.330335781873428,3.810641004081783,2.108301362976212
Pparg,2.018441773903654,2.752779153665816,3.532352756810688,2.4292637914270094,3.048425253796388,2.119681051258185,1.5255557452336987,2.381300993518594,1.8476327278610776,1.7651145336881147,1.725336878672721,2.9126589088888553,1.7279553393531344,3.357735365490349,2.6179421676472323,2.035892257995412,2.9035600790417333,3.4962603298389303,2.51606463945807,1.4888415210458608,3.427931441714755,3.025775524804176,2.3662040981352557,2.8762595248554326,2.919844182183726,2.7041224898867613,3.062915792071529,2.950064828427293
Ppargc1a,0.6077894112818272,2.4083020684651726,1.8237199422913004,1.7421132196300728,2.423418330315563,1.1617583983335478,2.104321885939873,2.9108512263247643,1.8186828785798292,1.4395145427140603,2.967405300723441,1.612036600729581,2.64211728031913,2.2356963331534194,2.993980952809019,0.3612542311116973,2.666136243226423,0.40186550425883644,0.8935430556871187,2.5008634874876394,2.8985067278267675,2.227533617466262,3.2084538814687127,2.9038493409635278,2.903385608076911,2.5184569128456946,0.32753630338733325,2.2742218211654013
Ppargc1b,3.5805885300998264,9.341931760432422,3.244804561023257,6.232136653223636,5.6039193929202895,5.407451363520528,1.745195341173752,5.9371527516028815,3.621969822337001,7.063241889546721,2.186604376305222,3.900113791939362,5.324130687191303,7.650834620406036,9.643932633185223,4.865971542931842,8.156289708610041,11.059074578470591,3.518130457375038,5.675616047750835,7.194433922540799,4.369611746884693,8.965596066948912,10.712333089480541,6.62573874284383,3.3605320091796105,7.311368135876524,6.680800206395829
Rara,1.7147021984622914,3.0629886874607055,2.7919284255117196,2.123109930487484,2.2187497057097914,1.5242819029320802,3.0078716738489897,2.0027231397954854,1.2638346395697106,1.0464657040575283,0.7469805237441818,0.6403501411233407,1.7410159426554588,2.554073042487612,1.7650632504838468,2.4713959965623182,2.6228877397853223,3.1738369703097837,2.0167801548538233,0.9840707487628401,1.4506444012102186,0.6650179776089974,1.2735861227165484,1.3467914691267207,2.594780723798561,0.7210032244443836,1.420032121865921,1.7423000954302144
Rarb,2.7575776303353505,3.4109400427744734,2.7524786528348333,1.2423382848767721,2.4359462016667894,1.7819743892278612,4.003269745596031,5.422530224784839,2.3937164554643706,3.9699195072351214,1.5527105614366372,2.7015046998323453,5.892160079942079,3.6280333172808956,3.2596736381688056,4.143679427530908,2.7516231995258593,0.614982917792663,3.824925419355476,0.8455594258184485,1.1870610592997337,3.946851165226157,3.6336503229050754,2.704958103424641,3.8731467952739917,1.418676857174682,4.540997173044226,3.1940142950945187
Rarg,2.958027663956015,6.413373197877147,4.100465112700349,3.6514586109184823,3.3121333971531524,1.2035134028108827,2.7299301713873225,3.5180577419309498,1.3190000336474041,0.7879140918052251,1.7481775640303294,2.1628183952985274,1.2991059405368697,2.3209296416562686,3.0452920974574185,3.606206062893834,5.410410312437885,3.8925758909444554,1.2529710478111857,1.5508628850623336,3.093876545869194,1.6297840823324201,2.304859140984012,2.939697068595071,1.994480828980878,2.1243966075801,0.6552734386710327,1.5818793957022168
Rora,2.2437699566979687,2.787086750228691,1.3959284417571407,2.205612886706151,1.3710043155824734,1.5078559446239488,1.4538664681706572,0.9757102687906779,1.4928495476401065,0.967708248010172,1.5857088339573082,1.5680292284406263,3.6282844666627,1.5813261427743837,1.9370931556546775,2.48552438798374,2.4917334277701317,3.99492759146988,2.069357013420682,1.8689130243316854,1.9606005913510423,2.4250127027614785,1.0170854819870538,0.9239037729899662,3.6587462769386887,0.13688938405332315,2.7749398399462115,2.9099626609942124
Rorb,6.083523091184895,4.28408301722312,9.030626844820222,7.396920922162358,3.37372464592452,7.180077751802214,7.897027025236192,4.201809235761744,3.123636068599188,2.460695388268544,3.1907639595925077,1.1317138615014937,1.8759297232776686,7.205569084362127,6.544823226462588,4.190675445859058,4.8625284492663425,5.352855304088812,2.1524146545896645,5.802128074644426,2.3599940825191106,2.0952012138559635,4.035317046925047,2.5741865379905784,2.935102589292712,4.3159894931866205,5.060663229420781,0.7450106902708431
Rorc,1.9133627420513677,3.630322945894111,0.5041926062098505,2.676793477895426,1.7723231307059057,0.8966739572269002,3.952169587488829,5.473112244299554,1.618789500219555,4.006157287539005,3.4036725895502933,2.411544333027793,3.4034702407830597,4.080162913417064,2.339729396613716,3.2806666889160145,3.0967834864158026,5.8683767941605005,3.172473193206288,1.8170304644464081,1.3832317533806069,4.1299379329769605,3.561088544092357,1.7915529077916508,3.5507683617773815,2.265941284886902,5.686696228137629,3.4978290517545205
Rxra,0.613986035180737,11.28436995147748,1.127795315363116,0.32364524179677545,6.049837436121574,8.493815548649003,12.209491698324149,11.898355986658217,0.5138092801823788,0.9376312769775125,6.663823471302312,9.10780158382974,12.823477733504886,12.412165266840594,10.960724709680704,5.234532515355905,2.7905544028284766,0.9251217468466706,1.4514405571598914,7.17763275148469,9.621610864012117,13.337287013687266,5.726192194324798,8.170170306852228,11.885846456527375,2.4439781125274282,6.159654262202576,3.715676149675147
Rxrb,0.5802806927744496,0.4566346629797534,3.2913642248229187,0.8914454101692184,2.1269739368857845,0.8898300655871301,0.4991265782191352,0.7578211512367142,2.716207447743356,1.0746065806974259,2.705196573532105,1.1119662625954787,1.0459613598559736,3.292973138509988,0.4352972265068473,2.1933031769979907,1.3426256162728916,0.4661125477676304,3.324571636870827,5.417911372148271,3.5964343328652686,3.7085977801047285,2.364983158650487,1.77766741616422,0.7740478319183229,2.136516750687781,1.736535175280091,1.1762143037231272
Rxrg,1.2611927002648173,1.5535035024442911,2.964261913491895,2.090728357379393,1.2091307254197967,1.7846714403543023,2.8574819705887076,2.4760652345940914,2.0860486940566645,2.9893021515686944,1.3940580937127363,1.7025972453792433,1.6432441602252037,3.2633690016873977,0.5391774677003041,1.295308172089667,1.618710720987901,3.7110657944326952,3.5681768464901307,2.048056646121887,1.6502342065712263,1.240087844508373,1.7265323696815833,1.9260070680722194,4.1371863998217515,0.5817751285249249,2.4190202366761286,2.300683408251089
Scand1,8.72984428798238,16.043476602742853,10.011407828627929,14.369857819920757,8.005406643605015,5.918216317188339,6.316333426957336,8.300858562611582,2.6258081559036226,12.1542887609147,0.9244796681969242,13.331105437243659,3.759090546384955,6.133159038553211,10.115436982213918,8.576080634002617,18.98197121204924,9.744219453296983,9.877817860357231,2.5553571884930655,13.6797071242098,3.870073280179166,11.566325834306634,13.807006701027571,9.890613710049832,12.44802465495976,2.8366318742587935,9.879815659439231
Tgr5,1.8710106063857253,1.6909119271700808,1.6315401816178763,4.247290811970337,2.494665323459998,1.7158789472304548,4.549347615141507,0.20392408208913895,1.9452391442649333,2.8778065325754776,2.361419321117355,0.31709595205191565,6.148566129831848,1.9098965590940782,3.0593509158361925,2.2210741159635154,0.35502285570953496,6.027663723976963,3.026243438776936,3.7672951312720966,1.630084599881913,4.445926069002315,5.18434419902627,2.7807431712877877,7.190209857101909,2.566971331157563,6.870240967762624,5.876040426472532
Thra,7.213424736344351,7.293912848623472,12.053353095080526,8.318225644300657,7.509372758674918,4.641994503253609,8.706872975587727,6.776250785913102,5.489695855913704,1.4312912379538576,1.9954146519546285,2.571918764452099,5.893501531454658,11.964710297769923,8.137419338702047,8.608247779786945,6.087971663124516,12.097906594352272,4.068295358133507,4.544939116628116,7.680154909517961,5.722789546032719,1.4433176161910155,3.737906600828646,5.193364386957497,3.251130779322098,3.9284509582574163,6.0804467442619465
Thrb,3.656370206941179,0.2054106779627718,3.212231942250668,1.1084310036226857,0.994929534289553,1.1168985013736703,6.959925774471434,3.452098572220535,1.4100441392492484,4.700412560408143,3.595252017155942,2.5423497033040197,3.6318354944789437,3.0330864927006655,1.2930721000823502,0.95448512738074,0.914786259922503,6.771416861641967,4.320659800426909,3.5419344710204514,2.1874618761293285,3.7732659462430003,1.3407627812381129,2.19503260830626,8.064484283392067,1.389499196383151,7.130231530040695,5.881155773379236
Vdr,2.597147566472037,7.939461548139551,3.561729314066008,7.776034136242626,2.4928184698411533,1.7667763186194134,5.988269964905681,10.381105869180754,1.8938563975816172,10.14207538060019,2.5327857888353984,1.2537801367061292,8.570053402883984,11.476185691243147,0.7222097088517759,10.048518433324206,9.210909362672117,2.6908888012061474,11.33431976205475,1.8174511490942002,2.974119114355589,9.361049495688254,9.985023340248599,8.943227769605839,3.0227761644555544,2.926403865787503,7.770557485819547,7.5344464701194225
negCtrl,1.9091459157485386,1.055468225082833,1.1124560373586476,1.3597885163186192,1.6303302297957485,0.4446444653819001,2.101467208556056,2.4004272294958615,2.224702705294275,2.7500212994394833,1.9909692844075273,2.341282985682672,3.504129839271389,2.1486008567491175,0.3584370728761392,1.0024348189464851,0.9214847714774773,2.933368475011177,2.4170507071415446,2.69780822622707,1.2954266239912555,1.2798513760008243,1.1840772350128308,1.1368391395146205,3.0866452324190456,1.7410484242570445,3.718799340762736,2.019898861505231
