target,sp_Mn__vs__mln_Mn,sp_Mn__vs__si_Mp,sp_Mn__vs__mln_Mp,sp_Mn__vs__si_Mn,sp_Mn__vs__sp_Mp,sp_Mn__vs__sp_Ame,sp_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__mln_Mp,mln_Mn__vs__si_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Ame,mln_Mn__vs__pre_inj,si_Mp__vs__mln_Mp,si_Mp__vs__si_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__sp_Ame,si_Mp__vs__pre_inj,mln_Mp__vs__si_Mn,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Ame,mln_Mp__vs__pre_inj,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Ame,si_Mn__vs__pre_inj,sp_Mp__vs__sp_Ame,sp_Mp__vs__pre_inj,sp_Ame__vs__pre_inj
Ppara,0.6518409354068192,4.79686417376881,1.773169416771438,3.186068165260295,3.3769369357989234,1.3180943262697962,0.5324219409818672,4.145023238361991,1.1213284813646187,2.534227229853476,2.7250960003921043,0.6662533908629769,-0.11941899442495203,-3.0236947569973722,-1.6107960085085153,-1.4199272379698868,-3.4787698474990143,-4.264442232786943,1.4128987484888569,1.6037675190274854,-0.4550750905016419,-1.240747475789571,0.1908687705386285,-1.8679738389904987,-2.6536462242784276,-2.0588426095291275,-2.844514994817056,-0.7856723852879289
Ppard,0.12319660412053272,2.033236997981677,-6.223435437292162,2.5830411388950654,-4.940919454489854,-3.1676821393494836,-11.456611145654936,1.9100403938611439,-6.346632041412695,2.4598445347745326,-5.064116058610387,-3.2908787434700164,-11.57980774977547,-8.256672435273838,0.5498041409133886,-6.974156452471531,-5.2009191373311605,-13.489848143636612,8.806476576187228,1.2825159828023078,3.0557532979426787,-5.233175708362775,-7.52396059338492,-5.750723278244549,-14.039652284550003,1.7732373151403706,-6.515691691165083,-8.288929006305453
Pparg,0.7383960005040577,9.870325351856321,1.795503083515095,4.7637247557198465,3.134702822752608,4.403019453588735,-3.4367866257091877,9.131929351352264,1.0571070830110372,4.025328755215789,2.39630682224855,3.664623453084677,-4.175182626213245,-8.074822268341226,-5.1066005961364755,-6.735622529103713,-5.467305898267587,-13.307111977565508,2.968221672204751,1.3391997392375132,2.6075163700736397,-5.232289709224283,-1.6290219329672382,-0.3607053021311117,-8.200511381429035,1.2683166308361264,-6.571489448461795,-7.839806079297922
Ppargc1a,1.5912265113162885,12.858253729734061,0.69692705647293,8.256147070214714,4.0242837060558445,1.909682349348704,-0.37807950023634856,11.267027218417773,-0.8942994548433584,6.664920558898426,2.4330571947395563,0.3184558380324158,-1.9693060115526368,-12.161326673261131,-4.602106659519348,-8.833970023678217,-10.948571380385358,-13.23633322997041,7.5592200137417835,3.327356649582915,1.212755292875774,-1.0750065567092786,-4.231863364158869,-6.34646472086601,-8.634226570451062,-2.1146013567071407,-4.402363206292193,-2.2877618495850527
Ppargc1b,4.189795166575091,9.586174766799127,-1.1176862250808408,0.24987477973126224,6.047396652612716,8.259171173270033,1.4054484358962658,5.396379600224037,-5.307481391655931,-3.9399203868438284,1.8576014860376258,4.0693760066949425,-2.7843467306788248,-10.703860991879969,-9.336299987067866,-3.5387781141864116,-1.3270035935290945,-8.180726330902862,1.367561004812103,7.165082877693557,9.376857398350873,2.5231346609771066,5.797521872881454,8.00929639353877,1.1555736561650036,2.211774520657317,-4.64194821671645,-6.853722737373768
Rara,1.2685008025670559,7.198809211001629,-2.450359040492133,4.666402531245236,-2.374841487382513,-1.8676904467983793,-2.2116984188419675,5.930308408434573,-3.718859843059189,3.39790172867818,-3.643342289949569,-3.136191249365435,-3.4801992214090234,-9.649168251493762,-2.5324066797563933,-9.573650698384142,-9.066499657800009,-9.410507629843597,7.116761571737369,0.07551755310961994,0.5826685936937537,0.23866062165016544,-7.041244018627749,-6.534092978043615,-6.8781009500872035,0.5071510405841337,0.1631430685405455,-0.34400797204358824
Rarb,0.3261426231752959,1.8975953764354827,-0.9814005628632808,3.0662887999925275,-0.3812829604191729,-2.4246156326848287,-6.745960351145804,1.5714527532601867,-1.3075431860385767,2.7401461768172317,-0.7074255835944688,-2.750758255860125,-7.0721029743211,-2.8789959392987634,1.1686934235570448,-2.2788783368546555,-4.322211009120312,-8.643555727581287,4.047689362855809,0.600117602444108,-1.443215069821548,-5.764559788282523,-3.4475717604117,-5.490904432677357,-9.812249151138332,-2.043332672265656,-6.364677390726631,-4.321344718460975
Rarg,0.5791930886676226,6.059552252815654,0.1457115186036996,1.6772327945674637,1.6943372287124276,0.3511432168952429,-0.07569128713378366,5.480359164148031,-0.433481570063923,1.098039705899841,1.115144140044805,-0.2280498717723797,-0.6548843758014063,-5.913840734211955,-4.38231945824819,-4.365215024103226,-5.708409035920411,-6.135243539949438,1.5315212759637642,1.548625710108728,0.2054316982915433,-0.22140280573748328,0.017104434144963914,-1.3260895776722208,-1.7529240817012475,-1.3431940118171848,-1.7700285158462112,-0.4268345040290266
Rora,-1.6108087914853257,2.118437557355795,-0.3457446179038281,0.5392666654459362,-2.1690568287819807,-1.1432893879141754,-2.279944681425372,3.7292463488411207,1.2650641735814976,2.150075456931262,-0.5582480372966548,0.46751940357115035,-0.6691358899400465,-2.464182175259623,-1.5791708919098586,-4.287494386137776,-3.26172694526997,-4.398382238781167,0.8850112833497642,-1.8233122108781525,-0.7975447700103473,-1.9342000635215442,-2.708323494227917,-1.6825560533601116,-2.8192113468713083,1.0257674408678052,-0.1108878526433917,-1.1366552935111969
Rorb,-9.12788169431847,3.3523214877655314,-10.889736984697988,-3.9758681645488614,-4.6069802452352775,-12.515122513101774,-17.73309517354709,12.480203182084002,-1.7618552903795173,5.152013529769609,4.520901449083193,-3.3872408187833045,-8.605213479228617,-14.242058472463519,-7.328189652314393,-7.959301733000809,-15.867444000867307,-21.085416661312617,6.913868820149126,6.28275673946271,-1.6253855284037872,-6.843358188849099,-0.6311120806864162,-8.539254348552914,-13.757227008998226,-7.908142267866498,-13.126114928311809,-5.217972660445312
Rorc,3.8096384350473564,10.90114850082869,1.9215975522894457,7.431879834880917,3.8722151806634173,-0.6285025282496358,0.19430931249368655,7.091510065781333,-1.8880408827579107,3.6222413998335603,0.0625767456160607,-4.438140963296992,-3.61532912255367,-8.979550948539243,-3.469268665947773,-7.028933320165272,-11.529651029078325,-10.706839188335003,5.510282282591471,1.9506176283739716,-2.5501000805390817,-1.7272882397957592,-3.5596646542174994,-8.060382363130552,-7.23757052238723,-4.5007177089130534,-3.6779058681697308,0.8228118407433224
Rxra,-0.6139860351807371,-10.19901818373858,-1.127795315363116,0.32364524179677545,-9.427534537749633,-9.430815132870002,-12.496673565440695,-9.585032148557843,-0.5138092801823788,0.9376312769775126,-8.813548502568896,-8.816829097689265,-11.882687530259957,9.071222868375465,10.522663425535356,0.7714836459889476,0.7682030508685784,-2.297655381702114,1.4514405571598914,-8.299739222386517,-8.303019817506886,-11.368878250077579,-9.751179779546408,-9.754460374666778,-12.82031880723747,-0.0032805951203691563,-3.0691390276910617,-3.0658584325706926
Rxrb,0.5962472969006948,6.4243222619800875,3.231286832023448,6.742537988883285,-1.6970819724902764,0.030811783261242454,-2.0364353537578572,5.828074965079392,2.6350395351227527,6.14629069198259,-2.2933292693909713,-0.5654355136394523,-2.632682650658552,-3.1930354299566397,0.31821572690319755,-8.121404234470363,-6.393510478718845,-8.460757615737945,3.5112511568598372,-4.928368804513724,-3.2004750487622053,-5.267722185781305,-8.43961996137356,-6.711726205622043,-8.778973342641143,1.7278937557515188,-0.3393533812675808,-2.0672471370190997
Rxrg,3.634480089654943,6.914033976219902,2.5567513091242517,5.110120657379497,0.9848146381895807,-1.1924894927472185,-1.0477497110494387,3.2795538865649596,-1.0777287805306912,1.4756405677245539,-2.649665451465362,-4.826969582402161,-4.682229800704381,-4.35728266709565,-1.8039133188404055,-5.929219338030322,-8.10652346896712,-7.9617836872693415,2.553369348255245,-1.5719366709346712,-3.7492408018714705,-3.6045010201736907,-4.1253060191899165,-6.302610150126715,-6.157870368428935,-2.177304130936799,-2.0325643492390193,0.1447397816977798
Scand1,-6.962663395751541,-8.251063038042387,-9.887377670915164,-19.927896165369322,-5.140939534098709,-7.632987067489171,-13.148902472873715,-1.2883996422908457,-2.9247142751636233,-12.96523276961778,1.8217238616528324,-0.6703236717376294,-6.186239077122174,-1.6363146328727776,-11.676833127326935,3.110123503943678,0.6180759705532163,-4.8978394348313286,-10.040518494454156,4.746438136816455,2.254390603425994,-3.2615248019585508,14.786956631270613,12.29490909788015,6.7789936924956065,-2.492047533390462,-8.007962938775007,-5.515915405384544
Tgr5,-6.108996961259464,-3.963894092760796,-2.8312155050810333,-6.9276262928082515,-7.406807950064035,-5.464461581298058,-0.6657062691624228,2.145102868498668,3.277781456178431,-0.8186293315487868,-1.2978109888045708,0.6445353799614063,5.443290692097041,1.132678587679763,-2.963732200047455,-3.442913857303239,-1.5005674885372617,3.2981878235983735,-4.096410787727218,-4.575592444983002,-2.633246076217025,2.1655092359186106,-0.47918165725578393,1.4631647115101931,6.261920023645828,1.9423463687659772,6.741101680901612,4.798755312135635
Thra,-4.077289849653366,3.6978529608418427,-5.120105995705032,-6.474570598626727,-3.5782069200631406,-4.461911911340178,-3.5404901117158354,7.7751428104952085,-1.0428161460516658,-2.3972807489733605,0.49908292959022543,-0.38462206168681234,0.5367997379375306,-8.817958956546875,-10.17242355946857,-7.276059880904984,-8.159764872182022,-7.2383430725576785,-1.354464602921695,1.541899075641891,0.6581940843648534,1.5796158839891963,2.8963636785635862,2.012658687286548,2.9340804869108914,-0.8837049912770377,0.037716808347305175,0.9214217996243429
Thrb,6.573457252332297,8.003898120675165,1.8984941401409354,9.35027711941475,5.43869393955233,3.5787136493602887,1.04207502788645,1.430440868342868,-4.674963112191361,2.776819867082454,-1.1347633127799668,-2.994743602972008,-5.531382224445847,-6.10540398053423,1.346378998739586,-2.565204181122835,-4.425184471314876,-6.961823092788715,7.4517829792738155,3.5401997994113947,1.6802195092193533,-0.8564191122544855,-3.9115831798624208,-5.7715634700544625,-8.308202091528301,-1.8599802901920413,-4.39661891166588,-2.536638621473839
Vdr,5.135799076472348,1.6593139325397577,2.6676906789829267,-0.35277933425912994,-1.6932696662626394,2.5093880185182087,-9.129332727052452,-3.47648514393259,-2.4681083974894213,-5.488578410731478,-6.829068742734987,-2.626411057954139,-14.2651318035248,1.0083767464431688,-2.0120932667988876,-3.352583598802397,0.8500740859784509,-10.78864665959221,-3.0204700132420563,-4.360960345245566,-0.15830266046471783,-11.797023406035379,-1.3404903320035093,2.862167352777339,-8.776553392793323,4.202657684780848,-7.436063060789813,-11.63872074557066
negCtrl,5.960861171182212,4.120807635760367,2.1663577294098624,4.6965173832082785,1.9713088681301325,0.4285320714783154,3.001674217007595,-1.8400535354218448,-3.794503441772349,-1.2643437879739328,-3.989552303052079,-5.5323290997038965,-2.959186954174617,-1.9544499063505043,0.5757097474479119,-2.1494987676302344,-3.6922755642820513,-1.119133418752772,2.530159653798416,-0.1950488612797301,-1.7378256579315472,0.8353164875977322,-2.725208515078146,-4.267985311729963,-1.694843166200684,-1.542776796651817,1.0303653488774625,2.5731421455292796
