name,sp_Mn__vs__mln_Mn,sp_Mn__vs__si_Mp,sp_Mn__vs__mln_Mp,sp_Mn__vs__si_Mn,sp_Mn__vs__sp_Mp,sp_Mn__vs__sp_Ame,sp_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__mln_Mp,mln_Mn__vs__si_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Ame,mln_Mn__vs__pre_inj,si_Mp__vs__mln_Mp,si_Mp__vs__si_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__sp_Ame,si_Mp__vs__pre_inj,mln_Mp__vs__si_Mn,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Ame,mln_Mp__vs__pre_inj,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Ame,si_Mn__vs__pre_inj,sp_Mp__vs__sp_Ame,sp_Mp__vs__pre_inj,sp_Ame__vs__pre_inj
Hnf4a3,9.1484155624278,5.869154314860879,2.4600553044077884,3.075177651032277,5.159259924064671,3.106103612368017,3.963183720005418,-3.2792612475669216,-6.688360258020012,-6.073237911395523,-3.9891556383631297,-6.0423119500597835,-5.185231842422382,-3.4090990104530903,-2.7939766638286017,-0.7098943907962081,-2.763050702492862,-1.9059705948554608,0.6151223466244886,2.699204619656882,0.6460483079602284,1.5031284155976294,2.0840822730323936,0.03092596133573977,0.8880060689731408,-2.053156311696654,-1.1960762040592527,0.8570801076374011
Hnf4a4,2.7293324187801034,6.56718753987839,0.13737293773596093,16.862796490585822,2.8846170367623643,-3.63583746897028,-4.434174993545426,3.8378551210982863,-2.5919594810441424,14.133464071805719,0.1552846179822609,-6.365169887750383,-7.163507412325529,-6.429814602142429,10.295608950707432,-3.6825705031160254,-10.20302500884867,-11.001362533423816,16.72542355284986,2.7472440990264033,-3.773210406706241,-4.571547931281387,-13.978179453823458,-20.498633959556102,-21.296971484131248,-6.520454505732644,-7.31879203030779,-0.7983375245751461
Hnf4a5,-2.848496704900896,7.593950642881154,6.02345380134129,11.851494714605188,-11.534183041631962,-8.828684568717733,-2.225381075719582,10.44244734778205,8.871950506242186,14.699991419506084,-8.685686336731067,-5.9801878638168375,0.6231156291813136,-1.570496841539864,4.257544071724034,-19.128133684513116,-16.422635211598887,-9.819331718600736,5.828040913263898,-17.557636842973253,-14.852138370059023,-8.248834877060872,-23.38567775623715,-20.68017928332292,-14.07687579032477,2.705498472914229,9.30880196591238,6.603303492998151
Hnf4g1,1.3536354646011688,-4.705640369502461,-0.7539505343268758,-1.9249432497246346,-2.2147954537837506,0.9068116849007595,-1.708676016954925,-6.05927583410363,-2.1075859989280445,-3.2785787143258034,-3.5684309183849194,-0.4468237797004093,-3.062311481556094,3.9516898351755856,2.7806971197778267,2.4908449157187107,5.612452054403221,2.9969643525475362,-1.1709927153977588,-1.460844919456875,1.6607622192276352,-0.9547254826280493,-0.28985220405911605,2.831754934625394,0.2162672327697095,3.12160713868451,0.5061194368288255,-2.6154877018556846
Hnf4g2,-1.449270309706563,8.40797397318542,-1.7244387268085575,-6.1443986990098125,-1.2857126054183112,-0.36684523803603497,0.001998821807731588,9.857244282891983,-0.2751684171019946,-4.69512838930325,0.16355770428825167,1.082425071670528,1.4512691315142945,-10.132412699993978,-14.552372672195233,-9.693686578603732,-8.774819211221455,-8.405975151377689,-4.419959972201255,0.43872612139024625,1.3575934887725225,1.726437548616289,4.858686093591501,5.7775534609737775,6.146397520817544,0.9188673673822763,1.2877114272260428,0.36884405984376656
Hnf4g3,1.0170481472582509,6.727837842093464,-4.3149174651998266,5.740352746614732,0.012968005190415965,4.048575943774296,-5.722176931850882,5.7107896948352135,-5.331965612458077,4.7233045993564815,-1.004080142067835,3.0315277965160448,-6.739225079109133,-11.042755307293291,-0.987485095478732,-6.714869836903048,-2.6792618983191687,-12.450014773944346,10.055270211814559,4.3278854703902425,8.363493408974122,-1.4072594666510554,-5.727384741424316,-1.6917768028404367,-11.462529678465614,4.03560793858388,-5.735144937041298,-9.770752875625178
Hnf4g4,4.922684516127575,19.81884956765031,-2.4451573880735396,-0.7791214217924534,-6.430713084750593,-8.16406894176427,-11.444658796281374,14.896165051522736,-7.367841904201114,-5.701805937920028,-11.353397600878168,-13.086753457891845,-16.36734331240895,-22.26400695572385,-20.597970989442764,-26.249562652400904,-27.98291850941458,-31.263508363931685,1.6660359662810862,-3.9855556966770536,-5.718911553690731,-8.999501408207834,-5.65159166295814,-7.384947519971817,-10.66553737448892,-1.7333558570136773,-5.013945711530781,-3.2805898545171033
Ncoa1-1,-0.650816618101203,4.717694622193591,-2.7957630527877058,4.3996258969548165,-1.062793572194721,-4.4521190240706545,-9.149570566030576,5.368511240294794,-2.144946434686503,5.0504425150560195,-0.4119769540935181,-3.8013024059694516,-8.498753947929373,-7.5134576749812965,-0.31806872523877416,-5.780488194388312,-9.169813646264245,-13.867265188224167,7.195388949742522,1.7329694805929847,-1.6563559712829488,-6.35380751324287,-5.462419469149538,-8.851744921025471,-13.549196462985392,-3.3893254518759335,-8.086776993835855,-4.697451541959921
Ncoa1-2,18.833315834395407,1.7311747846122927,14.155749941613735,23.9271737321735,3.624860688786619,6.922736667869387,-2.9179472184044357,-17.102141049783114,-4.677565892781672,5.0938578977780935,-15.208455145608788,-11.91057916652602,-21.751263052799843,12.424575157001442,22.195998947561208,1.8936859041743261,5.191561883257094,-4.649122003016728,9.771423790559766,-10.530889252827116,-7.233013273744348,-17.07369716001817,-20.30231304338688,-17.004437064304113,-26.845120950577936,3.297875979082768,-6.5428079071910545,-9.840683886273823
Ncoa1-3,-1.8045928876644126,7.3254794016135065,-1.4454204890811866,28.458811905835233,-7.486915988274831,-3.8758196108553022,-10.889236547610835,9.13007228927792,0.359172398583226,30.263404793499646,-5.682323100610418,-2.0712267231908896,-9.084643659946423,-8.770899890694693,21.133332504221727,-14.812395389888337,-11.201299012468809,-18.214715949224342,29.90423239491642,-6.041495499193644,-2.4303991217741157,-9.443816058529649,-35.945727894110064,-32.334631516690536,-39.34804845344607,3.6110963774195284,-3.4023205593360046,-7.013416936755533
Ncoa1-4,0.15997589791966504,4.470286072940937,-3.450329446469283,1.3499000059714916,-3.6147054105050387,-3.443079970472894,-8.666555860054885,4.310310175021272,-3.610305344388948,1.1899241080518266,-3.7746813084247037,-3.603055868392559,-8.82653175797455,-7.9206155194102195,-3.120386066969445,-8.084991483445975,-7.913366043413831,-13.136841932995821,4.8002294524407745,-0.16437596403575583,0.00724947599638881,-5.216226413585602,-4.96460541647653,-4.792979976444386,-10.016455866026376,0.17162544003214464,-5.051850449549846,-5.223475889581991
Ncoa1-5,3.700592315619474,-3.512335460876386,-2.5755872111841427,-3.3956964340966067,-2.6540269132003687,-1.560933870344087,1.7709362521716798,-7.21292777649586,-6.276179526803617,-7.096288749716081,-6.354619228819843,-5.261526185963561,-1.9296560634477942,0.9367482496922435,0.11663902677977944,0.8583085476760175,1.9514015905322992,5.283271713048066,-0.820109222912464,-0.07843970201622597,1.0146533408400558,4.3465234633558225,0.741669520896238,1.8347625637525198,5.1666326862682865,1.0930930428562817,4.4249631653720485,3.3318701225157668
Ncoa2-1,8.210262322999505,6.585227536995475,6.0551834120393835,8.525752434447988,9.511358903546686,0.48827885209477984,0.25635879600092437,-1.6250347860040293,-2.155078910960121,0.31549011144848293,1.3010965805471812,-7.721983470904725,-7.95390352699858,-0.5300441249560919,1.9405248974525122,2.9261313665512105,-6.0969486849006955,-6.328868740994551,2.470569022408604,3.4561754915073024,-5.566904559944604,-5.798824616038459,0.9856064690986983,-8.037473582353208,-8.269393638447063,-9.023080051451906,-9.255000107545762,-0.23192005609385546
Ncoa2-2,-0.6972474992781912,14.300462834192054,10.644952680982307,7.608430080481725,0.15292674967976438,4.155945840638623,-8.351991535667736,14.997710333470245,11.342200180260498,8.305677579759916,0.8501742489579556,4.853193339916814,-7.654744036389545,-3.6555101532097467,-6.692032753710329,-14.14753608451229,-10.144516993553431,-22.65245436985979,-3.0365226005005823,-10.492025931302543,-6.489006840343684,-18.996944216650043,-7.45550333080196,-3.452484239843102,-15.96042161614946,4.003019090958858,-8.5049182853475,-12.507937376306359
Ncoa2-3,-3.8007234969159924,7.296264343844356,-6.924081391192885,10.734979215625692,-5.353145839512976,-1.7175410496896149,-9.762703531317499,11.096987840760349,-3.123357894276893,14.535702712541685,-1.5524223425969836,2.0831824472263776,-5.961980034401506,-14.220345735037242,3.438714871781336,-12.649410183357332,-9.013805393533971,-17.058967875161855,17.659060606818578,1.5709355516799093,5.2065403415032705,-2.8386221401246132,-16.08812505513867,-12.452520265315307,-20.49768274694319,3.635604789823361,-4.4095576918045225,-8.045162481627884
Ncoa2-4,0.862690136473617,18.417998989515667,4.631226396407712,5.4689435979563115,3.5430066745627613,6.120554052523019,3.29224236184551,17.55530885304205,3.768536259934095,4.606253461482694,2.6803165380891443,5.257863916049402,2.429552225371893,-13.786772593107955,-12.949055391559355,-14.874992314952905,-12.297444936992648,-15.125756627670157,0.8377172015485996,-1.0882197218449505,1.4893276561153073,-1.338984034562202,-1.9259369233935502,0.6516104545667076,-2.1767012361108016,2.577547377960258,-0.2507643127172514,-2.828311690677509
Ncoa2-5,1.0000128484453512,-9.024067548939243,-1.2947159197224352,-6.678462532661854,-1.1785747907823918,-1.556832982495564,3.5772387065058666,-10.024080397384594,-2.2947287681677864,-7.678475381107205,-2.178587639227743,-2.556845830940915,2.5772258580605154,7.729351629216808,2.345605016277389,7.845492758156851,7.467234566443679,12.60130625544511,-5.383746612939419,0.11614112894004336,-0.26211706277312885,4.871954626228302,5.499887741879462,5.12162955016629,10.25570123916772,-0.3782581917131722,4.755813497288258,5.134071689001431
Ncoa2-6,10.731881765329696,18.75868857134033,1.711729276286846,14.363962053058962,5.944676134716929,7.803423658748258,2.45694843787777,8.026806806010633,-9.02015248904285,3.6320802877292664,-4.7872056306127675,-2.928458106581438,-8.274933327451926,-17.046959295053483,-4.394726518281367,-12.8140124366234,-10.955264912592071,-16.30174013346256,12.652232776772117,4.232946858430083,6.091694382461412,0.7452191615909243,-8.419285918342034,-6.560538394310704,-11.907013615181192,1.8587475240313296,-3.4877276968391584,-5.346475220870488
Ncoa3-1,3.026645639599721,7.615297370094538,3.222258313450027,4.728584345070175,-0.5061700607886195,-1.7492672216221337,6.100266610723054,4.588651730494817,0.1956126738503059,1.7019387054704538,-3.5328157003883405,-4.775912861221855,3.073620971123333,-4.393039056644511,-2.8867130250243633,-8.121467430883158,-9.364564591716672,-1.5150307593714842,1.5063260316201479,-3.7284283742386464,-4.9715255350721606,2.878008297273027,-5.234754405858794,-6.477851566692308,1.371682265652879,-1.2430971608335142,6.606436671511673,7.8495338323451875
Ncoa3-2,3.392824256618937,10.087287143024405,-0.0900423792483025,6.3827840406311935,2.396577785179119,1.7878651002117465,4.268659806224932,6.694462886405468,-3.4828666358672393,2.9899597840122567,-0.996246471439818,-1.6049591564071903,0.8758355496059949,-10.177329522272707,-3.704503102393211,-7.690709357845286,-8.299422042812658,-5.818627336799473,6.472826419879496,2.4866201644274213,1.877907479460049,4.358702185473234,-3.9862062554520747,-4.594918940419447,-2.114124234406262,-0.6087126849673723,1.872082021045813,2.480794706013185
Ncoa3-3,0.6093599952174742,2.816875092412431,-4.295845276232157,2.1696672351356483,-1.1453195758643915,0.24704661507743708,-5.256681876294522,2.207515097194957,-4.905205271449631,1.560307239918174,-1.7546795710818657,-0.3623133801400371,-5.866041871511996,-7.112720368644588,-0.6472078572767828,-3.9621946682768225,-2.569828477334994,-8.073556968706953,6.465512511367805,3.1505257003677656,4.542891891309594,-0.9608366000623647,-3.31498681100004,-1.9226206200582112,-7.42634911143017,1.3923661909418286,-4.11136230043013,-5.503728491371959
Ncoa3-4,-1.8396256324237186,27.49701395368062,18.795158437250137,16.491829836009764,-2.685414408273303,-6.785274947694191,-14.903220249881258,29.33663958610434,20.634784069673856,18.331455468433482,-0.8457887758495843,-4.945649315270472,-13.06359461745754,-8.701855516430484,-11.005184117670858,-30.182428361953924,-34.28228890137481,-42.40023420356188,-2.3033286012403735,-21.48057284552344,-25.580433384944328,-33.698378687131395,-19.177244244283067,-23.277104783703955,-31.39505008589102,-4.099860539420888,-12.217805841607955,-8.117945302187067
Ncoa3-5,-1.2180077667113522,13.810816010517641,2.090100643005499,10.974738119239234,4.8267778666184995,0.6660125941024404,5.599219064463583,15.028823777228993,3.3081084097168514,12.192745885950586,6.044785633329852,1.8840203608137926,6.817226831174935,-11.720715367512142,-2.836077891278407,-8.984038143899141,-13.1448034164152,-8.211596946054058,8.884637476233735,2.7366772236130004,-1.4240880489030587,3.5091184214580835,-6.147960252620734,-10.308725525136794,-5.375519054775651,-4.160765272516059,0.7724411978450831,4.933206470361142
Ncoa4-1,-0.7964967313583884,7.007863501164707,0.0860464760656896,3.6484925711292675,-0.08485758825572987,1.0395151785626524,-5.369468919829359,7.804360232523095,0.882543207424078,4.444989302487656,0.7116391431026585,1.8360119099210408,-4.57297218847097,-6.921817025099017,-3.359370930035439,-7.092721089420436,-5.968348322602054,-12.377332420994065,3.562446095063578,-0.17090406432141947,0.9534687024969628,-5.455515395895048,-3.7333501593849974,-2.608977392566615,-9.017961490958626,1.1243727668183823,-5.284611331573629,-6.408984098392011
Ncoa4-2,0.963360427860465,9.474641635669215,0.60776384570039,6.677313785365939,1.8925091213052667,1.5978883114447058,-1.3077825886895056,8.51128120780875,-0.35559658216007506,5.713953357505474,0.9291486934448017,0.6345278835842407,-2.2711430165499706,-8.866877789968825,-2.797327850303276,-7.582132514363948,-7.876753324224509,-10.78242422435872,6.069549939665549,1.2847452756048767,0.9901244657443158,-1.9155464343898956,-4.7848046640606725,-5.0794254739212334,-7.985096374055445,-0.29462080986056094,-3.2002917099947723,-2.9056709001342114
Ncoa4-3,2.491573575609152,10.108741250378742,0.8977458864678312,2.9317095294837827,2.443491136653364,3.2173326682111565,-1.9279126173592402,7.61716767476959,-1.593827689141321,0.44013595387463056,-0.04808243895578812,0.7257590926020043,-4.419486192968392,-9.21099536391091,-7.177031720894959,-7.665250113725378,-6.8914085821675855,-12.036653867737982,2.0339636430159516,1.5457452501855329,2.3195867817433253,-2.8256585038270714,-0.4882183928304187,0.28562313872737377,-4.859622146843023,0.7738415315577925,-4.371403754012604,-5.145245285570397
Ncoa4-4,0.6251063280863605,6.148205096833522,-3.7698537305635824,4.11094718904549,-4.060548437378117,-2.2629259734027016,-2.0633110342637764,5.523098768747161,-4.394960058649943,3.4858408609591294,-4.685654765464477,-2.888032301489062,-2.688417362350137,-9.918058827397104,-2.0372579077880317,-10.208753534211638,-8.411131070236223,-8.211516131097298,7.880800919609072,-0.29069470681453424,1.5069277571608808,1.706542696299806,-8.171495626423606,-6.3738731624481915,-6.174258223309266,1.797622463975415,1.9972374031143403,0.19961493913892525
Ncoa4-5,4.503684305198007,6.190164379653311,9.068870481941943,16.202997261740997,2.46187832126391,-2.8265667654430615,-6.608444065998242,1.6864800744553037,4.565186176743936,11.69931295654299,-2.041805983934097,-7.330251070641069,-11.112128371196249,2.878706102288632,10.012832882087686,-3.7282860583894006,-9.016731145096372,-12.798608445651553,7.134126779799054,-6.606992160678033,-11.895437247385004,-15.677314547940185,-13.741118940477087,-19.02956402718406,-22.81144132773924,-5.288445086706972,-9.070322387262152,-3.7818773005551805
Ncoa5-1,6.0554754777601545,5.957926162969443,4.27669019675389,3.9410561627345544,1.8523997397450813,-0.28849131898381586,3.8727468386920663,-0.0975493147907116,-1.7787852810062645,-2.1144193150256,-4.203075738015073,-6.34396679674397,-2.1827286390680882,-1.681235966215553,-2.0168700002348885,-4.105526423224362,-6.246417481953259,-2.0851793242773766,-0.33563403401933556,-2.4242904570088086,-4.565181515737706,-0.4039433580618237,-2.088656422989473,-4.22954748171837,-0.06830932404248813,-2.140891058728897,2.020347098946985,4.161238157675882
Ncoa5-2,1.0969616160479063,6.37794186920749,-2.93157703020249,3.670159058720998,-6.877534635392564,-4.80352510082362,-11.589334613256312,5.2809802531595835,-4.0285386462503965,2.5731974426730915,-7.9744962514404705,-5.9004867168715265,-12.686296229304219,-9.30951889940998,-2.707782810486492,-13.255476504600054,-11.18146697003111,-17.967276482463802,6.601736088923488,-3.945957605190074,-1.87194807062113,-8.657757583053822,-10.547693694113562,-8.473684159544618,-15.25949367197731,2.074009534568944,-4.711799977863748,-6.785809512432692
Ncoa5-3,0.2536043561435548,3.9003799022848114,-1.5316989448126037,3.4046202053715433,-1.7314008767651927,-3.845564135643471,-7.195983582069076,3.6467755461412565,-1.7853033009561585,3.1510158492279885,-1.9850052329087475,-4.099168491787026,-7.44958793821263,-5.432078847097415,-0.49575969691326804,-5.631780779050004,-7.7459440379282825,-11.096363484353887,4.936319150184147,-0.199701931952589,-2.3138651908308674,-5.664284637256472,-5.136021082136736,-7.250184341015014,-10.600603787440619,-2.1141632588782784,-5.464582705303883,-3.3504194464256045
Ncoa6-2,3.6307983844842795,2.1931387364014796,2.3552986550673722,-0.13701884820380883,-0.84673603198911,0.012696359078390174,2.504890089447329,-1.4376596480828,-1.2754997294169073,-3.7678172326880883,-4.4775344164733895,-3.6181020254058893,-1.1259082950369503,0.16215991866589263,-2.3301575846052884,-3.0398747683905896,-2.1804423773230894,0.31175135304584956,-2.492317503271181,-3.202034687056482,-2.342602295988982,0.14959143437995692,-0.7097171837853011,0.149715207282199,2.641908937651138,0.8594323910675001,3.351626121436439,2.492193730368939
Ncoa6-3,-2.551552862861868,-3.4624131946167864,-3.3306753860618414,-3.4601585251017184,-1.6341299236740383,-1.6058854611877962,2.4483043467400734,-0.9108603317549182,-0.7791225231999732,-0.9086056622398502,0.9174229391878299,0.945667401674072,4.999857209601942,0.131737808554945,0.0022546695150680307,1.8282832709427481,1.8565277334289902,5.91071754135686,-0.12948313903987696,1.6965454623878031,1.7247899248740453,5.778979732801915,1.82602860142768,1.8542730639139222,5.908462871841792,0.028244462486242128,4.082434270414112,4.0541898079278695
Ncoa7-1,-2.7100080767583705,-1.7799516953825503,-0.8490860942932414,4.522730400675833,2.603356118853654,-4.468408216097586,-8.068125058524487,0.9300563813758203,1.860921982465129,7.232738477434204,5.313364195612024,-1.7584001393392157,-5.358116981766116,0.9308656010893088,6.302682096058383,4.383307814236204,-2.688456520715036,-6.2881733631419365,5.3718164949690745,3.4524422131468953,-3.6193221218043448,-7.219038964231245,-1.9193742818221793,-8.99113861677342,-12.59085545920032,-7.07176433495124,-10.67148117737814,-3.5997168424269006
Ncoa7-2,0.48712335001954443,2.4381075357297988,-1.7476385918596122,0.5023432498487921,-0.4083397117057075,-0.48736625780600207,2.157729365714502,1.9509841857102543,-2.2347619418791567,0.015219899829247652,-0.8954630617252519,-0.9744896078255465,1.6706060156949576,-4.185746127589411,-1.9357642858810067,-2.8464472474355063,-2.925473793535801,-0.28037817001529675,2.2499818417084043,1.3392988801539047,1.2602723340536102,3.9053679575741143,-0.9106829615544996,-0.9897095076547942,1.65538611586571,-0.07902654610029458,2.5660690774202095,2.645095623520504
Ncoa7-3,-0.3030988721410779,1.0133451111977934,-1.6772254159713214,-0.5424992788800012,-3.0731783788535694,-0.4491280837062135,-5.286849718956802,1.3164439833388712,-1.3741265438302435,-0.23940040673892327,-2.7700795067124915,-0.1460292115651356,-4.983750846815724,-2.6905705271691147,-1.5558443900777945,-4.086523490051363,-1.4624731949040068,-6.300194830154595,1.1347261370913202,-1.395952962882248,1.2280973322651079,-3.6096243029854804,-2.530679099973568,0.09337119517378767,-4.744350440076801,2.624050295147356,-2.2136713401032324,-4.837721635250588
Non-targeting-negative-control-#2-(RFP)-1,8.620837998885662,5.221501440806449,0.5459449157066416,5.731151700392061,4.992627507917263,-0.003210826693120339,-1.1025014019581363,-3.399336558079213,-8.07489308317902,-2.8896862984936007,-3.6282104909683994,-8.624048825578782,-9.723339400843798,-4.6755565250998075,0.5096502595856123,-0.22887393288918645,-5.224712267499569,-6.324002842764585,5.18520678468542,4.446682592210621,-0.549155742399762,-1.648446317664778,-0.7385241924747987,-5.734362527085182,-6.833653102350198,-4.995838334610383,-6.095128909875399,-1.099290575265016
Non-targeting-negative-control-#4-(EGFP_881)-1,7.003193738968193,2.0105266374728927,4.296932281915147,2.0010764219790786,-0.6012615743220522,-0.028890363407271025,5.838172730410662,-4.9926671014953,-2.7062614570530457,-5.002117316989114,-7.604455313290245,-7.032084102375464,-1.165021008557531,2.2864056444422545,-0.009450215493814085,-2.611788211794945,-2.0394170008801638,3.827646092937769,-2.2958558599360686,-4.898193856237199,-4.325822645322418,1.5412404484955147,-2.602337996301131,-2.0299667853863497,3.8370963084315832,0.5723712109147812,6.439434304732714,5.867063093817933
Non-targeting-negative-control-#5-(EGFP_1212)-2,2.25855177569278,5.130394829001759,1.6561959906077988,6.357324027253696,1.5225606707951869,1.3176974045353376,4.269351322570259,2.8718430533089787,-0.6023557850849812,4.098772251560916,-0.7359911048975931,-0.9408543711574424,2.010799546877479,-3.47419883839396,1.2269291982519377,-3.607834158206572,-3.812697424466421,-0.8610435064314998,4.701128036645898,-0.1336353198126119,-0.3384985860724612,2.61315533196246,-4.8347633564585095,-5.039626622718359,-2.0879727046834375,-0.2048632662598493,2.746790651775072,2.9516539180349213
Nr0b1-1,-1.9933408016840275,2.7495116867690683,-6.610420792541802,3.079404607990213,-0.45910027626212013,-1.7430783144223483,6.028072025674788,4.742852488453096,-4.617079990857775,5.072745409674241,1.5342405254219074,0.2502624872616792,8.021412827358816,-9.35993247931087,0.3298929212211448,-3.2086119630311885,-4.492590001191417,3.27856033890572,9.689825400532015,6.151320516279682,4.867342478119454,12.63849281821659,-3.5385048842523332,-4.822482922412561,2.9486674176845753,-1.2839780381602282,6.4871723019369085,7.771150340097137
Nr0b1-2,0.4634216647377798,2.952102878768912,-1.7204573227883202,1.9878347053099503,1.3736799207859036,0.3923883895773628,-0.7694916270589971,2.488681214031132,-2.1838789875261,1.5244130405721705,0.9102582560481238,-0.07103327516041702,-1.232913291796777,-4.672560201557232,-0.9642681734589615,-1.5784229579830082,-2.559714489191549,-3.721594505827909,3.7082920280982705,3.094137243574224,2.112845712365683,0.9509656957293231,-0.6141547845240467,-1.5954463157325875,-2.7573263323689474,-0.9812915312085408,-2.1431715478449007,-1.1618800166363599
Nr0b1-3,-4.515634317630308,18.629954483523896,11.35492015935651,18.629954483523896,3.5848954413294507,-4.608191101352126,-10.643631757530734,23.145588801154204,15.870554476986818,23.145588801154204,8.100529758959759,-0.09255678372181819,-6.127997439900426,-7.275034324167386,0.0,-15.045059042194445,-23.238145584876023,-29.27358624105463,7.275034324167386,-7.770024718027059,-15.963111260708637,-21.998551916887244,-15.045059042194445,-23.238145584876023,-29.27358624105463,-8.193086542681577,-14.228527198860185,-6.035440656178608
Nr0b1-4,6.792361341947434,14.744128338104737,4.6213008451390465,0.34263610294573255,6.3204225623256605,5.9939425126413255,-4.3654517403948745,7.951766996157303,-2.171060496808387,-6.449725239001701,-0.4719387796217731,-0.7984188293061081,-11.157813082342308,-10.12282749296569,-14.401492235159004,-8.423705775779077,-8.750185825463412,-19.10958007849961,-4.278664742193314,1.699121717186614,1.372641667502279,-8.986752585533921,5.977786459379928,5.651306409695593,-4.708087843340607,-0.32648004968433497,-10.685874302720535,-10.3593942530362
Nr0b2-1,6.762151925555557,7.922605990031215,6.190698622815191,-0.7201220307337906,1.370214748031458,2.726921928610736,-1.320607715166716,1.1604540644756582,-0.5714533027403661,-7.482273956289347,-5.391937177524099,-4.035229996944821,-8.082759640722273,-1.7319073672160243,-8.642728020765006,-6.552391241999757,-5.195684061420479,-9.243213705197931,-6.910820653548981,-4.820483874783733,-3.463776694204455,-7.511306337981907,2.0903367787652485,3.4470439593445263,-0.6004856844329254,1.3567071805792779,-2.690822463198174,-4.047529643777452
Nr0b2-2,-2.9096106052416673,7.693115176900122,-9.041076499831604,6.071010332335277,-1.6634774057142891,-7.038273970799466,-4.03583565051612,10.602725782141789,-6.131465894589937,8.980620937576944,1.246133199527378,-4.128663365557799,-1.1262250452744524,-16.734191676731726,-1.622104844564845,-9.356592582614411,-14.731389147699588,-11.728950827416242,15.11208683216688,7.377599094117315,2.002802529032138,5.005240849315484,-7.734487738049566,-13.109284303134743,-10.106845982851397,-5.374796565085177,-2.3723582448018306,3.0024383202833462
Nr0b2-3,1.873135760474014,21.307504074431527,3.6367716995180075,9.89690290277396,9.223199140810735,8.205058386785652,-3.7435354601139608,19.434368313957513,1.7636359390439935,8.023767142299945,7.350063380336721,6.331922626311638,-5.616671220587975,-17.67073237491352,-11.410601171657568,-12.084304933620793,-13.102445687645876,-25.051039534545488,6.260131203255952,5.586427441292727,4.568286687267644,-7.380307159631968,-0.6737037619632247,-1.6918445159883078,-13.64043836288792,-1.018140754025083,-12.966734600924696,-11.948593846899612
Nr1d1-1,-4.63869805156704,1.83180213530175,-11.534328111521965,11.35492015935651,1.427446671560098,-6.029120542075667,2.5079162924101723,6.47050018686879,-6.895630059954925,15.99361821092355,6.066144723127138,-1.3904224905086267,7.1466143439772125,-13.366130246823715,9.52311802405476,-0.404355463741652,-7.860922677377417,0.6761141571084224,22.889248270878475,12.961774783082063,5.5052075694462985,14.042244403932138,-9.927473487796412,-17.384040701432177,-8.847003866946338,-7.456567213635765,1.0804696208500744,8.53703683448584
Nr1d1-2,2.948540618934288,4.061097927152474,-2.354357526881941,8.364442775640015,-4.799265176821237,-1.3079345299778566,-9.262946128976566,1.1125573082181859,-5.302898145816229,5.415902156705727,-7.747805795755525,-4.256475148912145,-12.211486747910854,-6.415455454034415,4.303344848487541,-8.860363103973711,-5.369032457130331,-13.32404405612904,10.718800302521956,-2.444907649939296,1.0464229969040844,-6.908588602094625,-13.163707952461252,-9.672377305617871,-17.62738890461658,3.4913306468433802,-4.463680952155329,-7.955011598998709
Nr1d1-3,12.769005470281876,9.456984150298723,0.0,12.769005470281876,-7.8914993402356615,-15.403609556505167,-17.377075697413368,-3.3120213199831525,-12.769005470281876,0.0,-20.660504810517537,-28.172615026787042,-30.146081167695243,-9.456984150298723,3.3120213199831525,-17.348483490534385,-24.86059370680389,-26.83405984771209,12.769005470281876,-7.8914993402356615,-15.403609556505167,-17.377075697413368,-20.660504810517537,-28.172615026787042,-30.146081167695243,-7.512110216269505,-9.485576357177706,-1.9734661409082008
Nr1d2-4,3.219480288612772,6.2064049569411,0.6434088377083498,2.3738839692051528,4.3726008294521534,-0.2426106160393715,-3.6349598365194566,2.986924668328328,-2.576071450904422,-0.845596319407619,1.1531205408393816,-3.4620909046521433,-6.8544401251322284,-5.56299611923275,-3.832520987735947,-1.8338041274889463,-6.449015572980471,-9.841364793460556,1.730475131496803,3.7291919917438037,-0.8860194537477213,-4.278368674227806,1.9987168602470007,-2.6164945852445243,-6.008843805724609,-4.615211445491525,-8.00756066597161,-3.392349220480085
Nr1d2-5,3.3338029827494466,10.828622107754725,-0.24723157526229045,3.3712682880571805,-3.149372236117344,-2.1769003634025808,3.6205183571057233,7.494819125005279,-3.581034558011737,0.03746530530773384,-6.483175218866791,-5.510703346152027,0.2867153743562767,-11.075853683017016,-7.457353819697545,-13.97799434387207,-13.005522471157306,-7.208103750649002,3.618499863319471,-2.9021406608550535,-1.9296687881402903,3.867749932368014,-6.520640524174524,-5.548168651459761,0.24925006904854285,0.9724718727147632,6.769890593223067,5.797418720508304
