name,si_Mp__vs__si_Mn,si_Mp__vs__mln_Mn,si_Mp__vs__pre_inj,si_Mp__vs__sp_Ame,si_Mp__vs__sp_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__mln_Mp,si_Mn__vs__mln_Mn,si_Mn__vs__pre_inj,si_Mn__vs__sp_Ame,si_Mn__vs__sp_Mn,si_Mn__vs__sp_Mp,si_Mn__vs__mln_Mp,mln_Mn__vs__pre_inj,mln_Mn__vs__sp_Ame,mln_Mn__vs__sp_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__mln_Mp,pre_inj__vs__sp_Ame,pre_inj__vs__sp_Mn,pre_inj__vs__sp_Mp,pre_inj__vs__mln_Mp,sp_Ame__vs__sp_Mn,sp_Ame__vs__sp_Mp,sp_Ame__vs__mln_Mp,sp_Mn__vs__sp_Mp,sp_Mn__vs__mln_Mp,sp_Mp__vs__mln_Mp
Nr1d2-6,-4.447905019285059,-8.326501361245505,-9.829741163855516,-11.958108965886836,-12.576442269749265,-14.56276677790109,-1.5640128464676621,-3.8785963419604457,-5.381836144570457,-7.510203946601777,-8.128537250464205,-10.11486175861603,2.883892172817397,-1.5032398026100111,-3.6316076046413315,-4.24994090850376,-6.236265416655584,6.762488514777843,-2.1283678020313204,-2.7467011058937487,-4.733025614045573,8.265728317387854,-0.6183333038624284,-2.6046578120142527,10.394096119419174,-1.9863245081518244,11.012429423281603,12.998753931433427
Nr1h2-1,-16.357866131554616,0.0,-13.006852307221855,-19.249526974041146,0.0,-6.326867075592908,-3.3120213199831525,16.357866131554616,3.3510138243327603,-2.89166084248653,16.357866131554616,10.030999055961708,13.045844811571463,-13.006852307221855,-19.249526974041146,0.0,-6.326867075592908,-3.3120213199831525,-6.2426746668192905,13.006852307221855,6.679985231628947,9.694830987238703,19.249526974041146,12.922659898448238,15.937505654057993,-6.326867075592908,-3.3120213199831525,3.0148457556097554
Nr1h2-2,-0.38722601553673996,1.6854192428791492,-1.0460487393063431,-3.5120037381341547,1.0450408931013015,-4.544243926178609,-3.2389040206261797,2.072645258415889,-0.6588227237696032,-3.1247777225974147,1.4322669086380415,-4.157017910641869,-2.8516780050894397,-2.7314679821854924,-5.197422981013304,-0.6403783497778477,-6.229663169057758,-4.924323263505329,-2.4659549988278116,2.0910896324076447,-3.498195186872266,-2.1928552813198365,4.557044631235456,-1.0322401880444545,0.273099717507975,-5.589284819279911,-4.283944913727481,1.3053399055524295
Nr1h2-3,-2.6315322470604485,-10.147895699058452,-7.047184143473245,-8.874839752035143,0.1738543291267547,-0.6957238184023709,-4.303019342715928,-7.516363451998004,-4.415651896412797,-6.243307504974695,2.805386576187203,1.9358084286580777,-1.671487095655479,3.1007115555852067,1.273055947023309,10.321750028185207,9.452171880656081,5.844876356342525,-1.8276556085618978,7.2210384726,6.3514603250708745,2.744164800757318,9.048694081161898,8.179115933632772,4.571820409319216,-0.8695781475291255,-4.476873671842682,-3.6072955243135567
Nr1h3-4,-3.54182278680571,-2.56751653733717,-5.161182347409678,-5.697110986721711,-3.2806895674384577,-5.03527466807563,-4.586586625618423,0.9743062494685404,-1.619359560603968,-2.1552881999160007,0.2611332193672524,-1.4934518812699196,-1.0447638388127132,-2.5936658100725083,-3.129594449384541,-0.713173030101288,-2.46775813073846,-2.0190700882812536,-0.5359286393120328,1.8804927799712203,0.12590767933404834,0.5745957217912547,2.416421419283253,0.6618363186460812,1.1105243611032876,-1.754585100637172,-1.3058970581799656,0.4486880424572064
Nr1h3-5,6.386460606424052,0.967793390896631,-3.7466499907368416,-0.04536678646529424,-3.492935111659989,-0.7850462434804939,-5.892445068271115,-5.418667215527421,-10.133110597160893,-6.431827392889346,-9.87939571808404,-7.171506849904546,-12.278905674695167,-4.7144433816334725,-1.0131601773619252,-4.46072850255662,-1.7528396343771249,-6.860238459167746,3.7012832042715473,0.25371487907685264,2.9616037472563477,-2.145795077534274,-3.4475683251946947,-0.7396794570151997,-5.847078281805821,2.707888868179495,-2.3995099566111264,-5.1073988247906215
Nr1h3-6,-11.478015687680553,-5.465512925915604,-14.95441110976516,-9.93890762650237,-13.357059165523637,-13.649960991124814,-4.076961504740268,6.012502761764949,-3.4763954220846074,1.539108061178183,-1.8790434778430836,-2.171945303444261,7.401054182940285,-9.488898183849557,-4.473394700586766,-7.891546239608033,-8.18444806520921,1.388551421175336,5.0155034832627905,1.5973519442415238,1.3044501186403465,10.877449605024893,-3.4181515390212667,-3.711053364622444,5.861946121762102,-0.2929018256011773,9.280097660783369,9.572999486384546
Nr1h4-1,-2.54055687190656,4.696054308941129,2.8616947564296,5.542583222848691,3.504708113938378,4.524083730280921,3.415503614127502,7.236611180847689,5.40225162833616,8.083140094755251,6.045264985844938,7.064640602187481,5.956060486034062,-1.834359552511529,0.8465289139075622,-1.191346195002751,-0.1719705786602077,-1.280550694813627,2.6808884664190913,0.643013357508778,1.6623889738513213,0.5538088576979021,-2.0378751089103133,-1.01849949256777,-2.127079608721189,1.0193756163425434,-0.08920449981087586,-1.1085801161534192
Nr1h4-2,-2.3382688985972067,-3.2475967126441816,-2.9221514920295704,-3.167150461671511,-3.1274588408745245,-3.1912972502085495,-2.7673628477752175,-0.9093278140469749,-0.5838825934323637,-0.8288815630743045,-0.7891899422773179,-0.8530283516113428,-0.4290939491780108,0.32544522061461123,0.08044625097267044,0.12013787176965707,0.05629946243563211,0.48023386486896413,-0.2449989696419408,-0.20530734884495416,-0.2691457581789791,0.1547886442543529,0.039691620796986626,-0.024146788537038333,0.3997876138962937,-0.06383840933402496,0.36009599309930707,0.423934402433332
Nr1h4-3,2.079175009449699,-10.977217029008713,-13.047363665980214,-12.550655349143597,-10.369914997713394,-11.72955787131417,-6.458425275586833,-13.056392038458412,-15.126538675429913,-14.629830358593296,-12.449090007163093,-13.80873288076387,-8.537600285036532,-2.0701466369715007,-1.5734383201348834,0.607302031295319,-0.7523408423054576,4.51879175342188,0.4967083168366173,2.6774486682668197,1.317805794666043,6.5889383903933805,2.1807403514302024,0.8210974778294258,6.092230073556763,-1.3596428736007766,3.9114897221265608,5.271132595727337
Nr1i2-4,-7.579576649407457,-10.779494398563486,-12.714923576689259,-7.060013113130353,-7.261719335071774,-7.040130633023111,-9.011788453841064,-3.199917749156029,-5.135346927281802,0.5195635362771043,0.3178573143356829,0.5394460163843462,-1.4322118044336065,-1.9354291781257729,3.719481285433133,3.5177750634917118,3.739363765540375,1.7677059447224224,5.654910463558906,5.453204241617485,5.674792943666148,3.7031351228481952,-0.2017062219414214,0.019882480107241918,-1.9517753407107108,0.22158870204866332,-1.7500691187692894,-1.9716578208179527
Nr1i2-6,6.104534926392148,15.464166762436093,5.0543847842519085,14.592012714967908,15.366989061047093,10.566375641251568,13.456547826713376,9.359631836043945,-1.0501501421402395,8.48747778857576,9.262454134654945,4.46184071485942,7.352012900321228,-10.409781978184185,-0.8721540474681859,-0.0971777013890005,-4.897791121184525,-2.007618935722718,9.537627930715999,10.312604276795184,5.51199085699966,8.402163042461467,0.7749763460791854,-4.025637073716339,-1.135464888254532,-4.800613419795525,-1.9104412343337174,2.8901721854618074
Nr1i2-7,-6.228134589491617,-12.460456484861368,-13.631570551128135,-10.541599087586036,-12.174301641624083,-12.1047771408724,-10.684674640788785,-6.232321895369751,-7.403435961636518,-4.313464498094419,-5.946167052132466,-5.876642551380783,-4.456540051297168,-1.1711140662667674,1.9188573972753318,0.28615484323728424,0.3556793439889674,1.7757818440725828,3.089971463542099,1.4572689095040516,1.5267934102557348,2.94689591033935,-1.6327025540380475,-1.5631780532863644,-0.143075553202749,0.06952450075168315,1.4896270008352985,1.4201025000836154
Nr1i2-8,-0.4878815884464842,-0.5618411110987722,-7.504955430154794,-5.6432875239048315,-1.2105370382172396,-2.071235959726579,-2.78414953417402,-0.073959522652288,-7.01707384170831,-5.155405935458347,-0.7226554497707554,-1.5833543712800946,-2.2962679457275357,-6.943114319056022,-5.081446412806059,-0.6486959271184674,-1.5093948486278066,-2.2223084230752477,1.8616679062499628,6.294418391937555,5.4337194704282155,4.720805895980774,4.432750485687592,3.5720515641782526,2.8591379897308116,-0.8606989215093392,-1.5736124959567803,-0.7129135744474411
Nr1i3-1,-3.8961129851234517,9.757250617925841,-7.045520774076948,-8.553235806271232,-7.162549440431093,-12.51464868407517,-0.7819207495214329,13.653363603049293,-3.1494077889534964,-4.65712282114778,-3.266436455307641,-8.618535698951717,3.114192235602019,-16.80277139200279,-18.310486424197073,-16.919800058356934,-22.27189930200101,-10.539171367447274,-1.5077150321942838,-0.11702866635414466,-5.469127909998221,6.263600024555515,1.3906863658401392,-3.9614128778039372,7.771315056749799,-5.352099243644076,6.38062869090966,11.732727934553736
Nr1i3-2,-14.687246679049657,-18.42478676530363,-21.74498553167941,-19.177244244283067,-13.816995067823349,-19.98103041533337,-13.558498456551213,-3.737540086253972,-7.057738852629754,-4.489997565233409,0.8702516112263083,-5.293783736283714,1.1287482224984444,-3.320198766375782,-0.7524574789794372,4.60779169748028,-1.5562436500297423,4.8662883087524165,2.5677412873963448,7.927990463856062,1.7639551163460396,8.186487075128198,5.3602491764597175,-0.8037861710503051,5.618745787731854,-6.164035347510023,0.2584966112721361,6.422531958782159
Nr1i3-4,-10.982789125006427,8.701855516430484,-23.67689336444346,-13.149678467213704,8.701855516430484,-18.501121876072105,8.701855516430484,19.68464464143691,-12.694104239437031,-2.166889342207277,19.68464464143691,-7.518332751065678,19.68464464143691,-32.37874888087394,-21.851533983644188,0.0,-27.20297739250259,0.0,10.527214897229754,32.37874888087394,5.175771488371353,32.37874888087394,21.851533983644188,-5.351443408858401,21.851533983644188,-27.20297739250259,0.0,27.20297739250259
Nr1i3-5,-6.060237994292464,0.6219838214321243,-3.3297570706775446,8.485399296756938,0.6219838214321243,2.8364707945383856,4.184284519069507,6.6822218157245885,2.7304809236149197,14.545637291049403,6.6822218157245885,8.89670878883085,10.244522513361972,-3.951740892109669,7.863415475324814,0.0,2.2144869731062613,3.562300697637383,11.815156367434483,3.951740892109669,6.16622786521593,7.514041589747052,-7.863415475324814,-5.648928502218553,-4.301114777687431,2.2144869731062613,3.562300697637383,1.3478137245311217
Nr2c1-1,-2.5679008431229278,-7.723331137698139,-6.937093958200336,-9.097566120644984,-7.892831805481421,-9.106413897272375,-7.605763492590356,-5.155430294575211,-4.369193115077408,-6.5296652775220565,-5.3249309623584935,-6.538513054149448,-5.037862649467428,0.7862371794978031,-1.3742349829468452,-0.1695006677832822,-1.3830827595742363,0.11756764510778339,-2.1604721624446483,-0.9557378472810854,-2.1693199390720395,-0.6686695343900197,1.204734315163563,-0.008847776627391113,1.4918026280546286,-1.213582091790954,0.2870683128910656,1.5006504046820197
Nr2c1-2,-0.03623408491921509,11.31380979109447,3.8077206621770046,8.945825519909647,14.025955890114531,10.906930153177484,7.864995867666494,11.350043876013686,3.8439547470962196,8.982059604828862,14.062189975033746,10.9431642380967,7.901229952585709,-7.506089128917466,-2.367984271184824,2.7121460990200603,-0.4068796379169868,-3.448813923427977,5.1381048577326425,10.218235227937527,7.0992094910004795,4.057275205489489,5.080130370204884,1.961104633267837,-1.0808296522431533,-3.119025736937047,-6.160960022448037,-3.0419342855109903
Nr2c1-3,-7.21250770925829,-9.958259492504624,-16.302010686786133,-10.651730610958325,-11.65030416982141,-3.5056169462956106,-10.261190187897412,-2.745751783246334,-9.089502977527843,-3.4392229017000346,-4.437796460563121,3.7068907629626793,-3.0486824786391225,-6.343751194281509,-0.6934711184537008,-1.6920446773167868,6.452642546209013,-0.3029306953927886,5.6502800758278084,4.6517065169647225,12.796393740490522,6.040820498888721,-0.998573558863086,7.146113664662714,0.3905404230609122,8.1446872235258,1.3891139819239982,-6.755573241601802
Nr2c2-5,2.014038891247779,8.178163296552256,4.410394463109213,5.273011376102573,4.010635204043027,3.578680005326504,3.7695076399412386,6.164124405304477,2.3963555718614344,3.2589724848547945,1.9965963127952477,1.564641114078725,1.7554687486934597,-3.767768833443043,-2.9051519204496827,-4.1675280925092295,-4.599483291225752,-4.4086556566110175,0.8626169129933601,-0.3997592590661867,-0.8317144577827094,-0.6408868231679747,-1.2623761720595468,-1.6943313707760694,-1.5035037361613348,-0.43195519871652266,-0.24112756410178804,0.19082763461473462
Nr2c2-6,-6.497621475362145,-9.6867216734532,-22.955361299089397,-11.44190410541885,-5.755560622487174,-11.964163713514829,-6.912864828305622,-3.1891001980910545,-16.457739823727252,-4.944282630056705,0.742060852874971,-5.466542238152684,-0.41524335294347736,-13.268639625636197,-1.7551824319656504,3.9311610509660255,-2.2774420400616293,2.773856845147577,11.513457193670547,17.199800676602223,10.991197585574568,16.042496470783774,5.686343482931676,-0.5222596080959789,4.5290392771132275,-6.208603091027655,-1.1573042058184484,5.0512988852092064
Nr2e1-1,3.124805423556964,-5.555984726481142,-5.2670231274196055,-7.265744099261667,-8.946624650315869,-2.9318644541697694,-5.8433605733413145,-8.680790150038106,-8.39182855097657,-10.390549522818631,-12.071430073872833,-6.056669877726733,-8.968165996898279,0.28896159906153684,-1.7097593727805247,-3.3906399238347262,2.624120272311373,-0.28737584686017215,-1.9987209718420615,-3.679601522896263,2.335158673249836,-0.576337445921709,-1.6808805510542015,4.333879645091898,1.4223835259203526,6.014760196146099,3.103264076974554,-2.911496119171545
Nr2e1-2,0.0,-20.610805371580057,-25.305837728159943,-17.839837302898225,-9.269421042199383,-12.253147085502086,-3.3120213199831525,-20.610805371580057,-25.305837728159943,-17.839837302898225,-9.269421042199383,-12.253147085502086,-3.3120213199831525,-4.695032356579887,2.7709680686818317,11.341384329380674,8.357658286077971,17.298784051596904,7.4660004252617185,16.03641668596056,13.052690642657858,21.99381640817679,8.570416260698842,5.586690217396139,14.527815982915072,-2.9837260433027026,5.9573997222162305,8.941125765518933
Nr2e1-3,-0.27674205191732426,-6.9553272522773,-11.791754295193712,-7.652011093193124,-7.658164754382923,-10.005740652854584,-6.9518796553985,-6.678585200359976,-11.515012243276388,-7.3752690412758,-7.381422702465599,-9.72899860093726,-6.675137603481176,-4.836427042916412,-0.6966838409158242,-0.7028375021056235,-3.050413400577284,0.003447596878800141,4.139743202000588,4.133589540810789,1.7860136423391282,4.839874639795212,-0.006153661189799209,-2.35372955966146,0.7001314377946244,-2.3475758984716606,0.7062850989844236,3.053860997456084
Nr2e3-4,-5.57002593327492,3.18723706620942,-0.5997069890545248,-0.7177283874405447,0.3491860556243154,-1.8821579667615111,-3.2700653353761027,8.75726299948434,4.970318944220395,4.852297545834375,5.919211988899235,3.6878679665134086,2.299960597898817,-3.7869440552639446,-3.9049654536499645,-2.8380510105851045,-5.069395032970931,-6.4573024015855225,-0.11802139838601988,0.9488930446788402,-1.2824509777069864,-2.670358346321578,1.06691444306486,-1.1644295793209665,-2.552336947935558,-2.2313440223858265,-3.619251391000418,-1.3879073686145915
Nr2e3-5,3.842680411897078,-6.6183566753639695,-14.595686839577539,-10.112335969491681,-8.39996156819575,-13.930275865769644,-10.51855949278081,-10.461037087261047,-18.438367251474617,-13.95501638138876,-12.242641980092827,-17.772956277666722,-14.361239904677888,-7.977330164213569,-3.493979294127712,-1.7816048928317798,-7.311919190405675,-3.90020281741684,4.483350870085857,6.195725271381789,0.6654109738078944,4.077127346796729,1.712374401295932,-3.817939896277963,-0.40622352328912825,-5.530314297573895,-2.1185979245850604,3.4117163729888347
Nr2e3-6,-0.2074868713393414,-3.2529885933563634,8.615344138789808,6.3448931213570035,4.734974493184623,8.974829042806334,-0.4072682131903491,-3.045501722017022,8.82283101012915,6.552379992696345,4.942461364523965,9.182315914145676,-0.1997813418510077,11.868332732146172,9.597881714713367,7.9879630865409865,12.227817636162698,2.8457203801660143,-2.270451017432805,-3.8803696456051853,0.3594849040165258,-9.022612351980158,-1.6099186281723803,2.6299359214493307,-6.752161334547353,4.239854549621711,-5.142242706374972,-9.382097255996683
Nr2e3-7,-2.517919197391109,-4.025410481929029,-3.3727776455352796,-5.11954518018733,-6.728296705174799,-5.360272793783935,-2.4319857075098383,-1.5074912845379203,-0.8548584481441708,-2.6016259827962216,-4.21037750778369,-2.842353596392826,0.08593348988127048,0.6526328363937495,-1.0941346982583013,-2.7028862232457698,-1.3348623118549057,1.5934247744191907,-1.7467675346520508,-3.3555190596395192,-1.9874951482486551,0.9407919380254413,-1.6087515249874684,-0.24072761359660433,2.687559472677492,1.368023911390864,4.2963109976649605,2.9282870862740964
Nr2e3-8,22.18404864216727,0.7124489708534867,-7.16754021003166,8.647952056421467,1.3354508586969587,20.002872215777977,-8.843956512124748,-21.471599671313783,-29.35158885219893,-13.536096585745803,-20.84859778347031,-2.1811764263892925,-31.028005154292018,-7.879989180885147,7.93550308556798,0.623001887843472,19.29042324492449,-9.556405482978235,15.815492266453127,8.502991068728619,27.170412425809637,-1.676416302093088,-7.312501197724508,11.35492015935651,-17.491908568546215,18.667421357081018,-10.179407370821707,-28.846828727902725
Nr2f1-1,-0.23303340692345387,-5.993745571860188,-7.08899011999128,-8.210944536401925,0.17577753176664146,-6.965769390693993,-4.074743148870283,-5.760712164936734,-6.855956713067826,-7.977911129478471,0.4088109386900953,-6.732735983770539,-3.841709741946829,-1.0952445481310917,-2.217198964541737,6.16952310362683,-0.9720238188338044,1.9190024229899052,-1.1219544164106452,7.264767651757921,0.12322072929728733,3.014246971120997,8.386722068168567,1.2451751457079325,4.136201387531642,-7.141546922460634,-4.2505206806369245,2.8910262418237096
Nr2f1-4,-15.916345485410432,-14.647224178295687,-19.077827309473676,-16.71973598197954,-20.292630598539944,-17.76894873450675,-9.672377230379297,1.2691213071147445,-3.1614818240632445,-0.8033904965691079,-4.376285113129512,-1.852603249096319,6.243968255031135,-4.430603131177989,-2.0725118036838523,-5.645406420244257,-3.1217245562110634,4.97484694791639,2.3580913274941366,-1.2148032890662677,1.3088785749669256,9.40545007909438,-3.5728946165604043,-1.049212752527211,7.0473587516002425,2.5236818640331933,10.620253368160647,8.096571504127454
Nr2f2-1,1.0513258509838153,-1.4715993689447657,-2.4714151708955256,-5.842732162848492,-1.2163476284144537,-6.974487728564398,-6.978088498419126,-2.522925219928581,-3.522741021879341,-6.894058013832307,-2.267673479398269,-8.025813579548213,-8.029414349402941,-0.9998158019507599,-4.371132793903726,0.2552517405303121,-5.502888359619632,-5.50648912947436,-3.371316991952966,1.255067542481072,-4.503072557668872,-4.5066733275236,4.626384534434038,-1.1317555657159062,-1.1353563355706342,-5.758140100149944,-5.761740870004672,-0.0036007698547280143
Nr2f2-2,-0.1716410641002426,12.289832452098153,3.0187522460106777,20.483837397098505,19.009180812516213,17.064507650727805,4.452383172553496,12.461473516198396,3.1903933101109203,20.655478461198747,19.180821876616456,17.236148714828047,4.624024236653739,-9.271080206087476,8.194004945000351,6.71934836041806,4.774675198629652,-7.837449279544657,17.465085151087827,15.990428566505535,14.045755404717127,1.4336309265428184,-1.4746565845822914,-3.4193297463706998,-16.03145422454501,-1.9446731617884083,-14.556797639962717,-12.612124478174309
Nr2f2-3,3.9112608649910356,-5.381458132971005,-7.958387634198175,-4.772563190491482,-5.665228172120294,-6.080992964600043,-7.689640402741588,-9.29271899796204,-11.86964849918921,-8.683824055482518,-9.57648903711133,-9.992253829591078,-11.600901267732624,-2.57692950122717,0.6088949424795231,-0.2837700391492888,-0.6995348316290375,-2.308182269770583,3.185824443706693,2.293159462077881,1.8773946695981323,0.26874723145658663,-0.8926649816288119,-1.3084297741085607,-2.9170772122501063,-0.41576479247974873,-2.0244122306212944,-1.6086474381415456
Nr2f2-4,-1.853968306318876,-1.0679238877341248,-4.2573131857972015,-1.1043897137213463,18.097131101084386,3.947866629694005,2.210123298316475,0.7860444185847513,-2.4033448794783254,0.7495785925975298,19.951099407403262,5.801834936012881,4.064091604635351,-3.1893892980630767,-0.03646582598722148,19.16505498881851,5.01579051742813,3.2780471860505997,3.152923472075855,22.354444286881588,8.205179815491206,6.467436484113676,19.201520814805733,5.052256343415351,3.3145130120378212,-14.149264471390381,-15.887007802767911,-1.73774333137753
Nr2f6-1,-18.090062955619025,-12.518284007361217,-11.005184117670858,-18.70261360177225,-12.518284007361217,-27.721903535859738,-24.267267783645238,5.571778948257808,7.0848788379481675,-0.612550646153224,5.571778948257808,-9.631840580240713,-6.177204828026213,1.5130998896903591,-6.184329594411032,0.0,-15.203619528498521,-11.748983776284021,-7.6974294841013915,-1.5130998896903591,-16.71671941818888,-13.26208366597438,6.184329594411032,-9.019289934087489,-5.564654181872989,-15.203619528498521,-11.748983776284021,3.4546357522145
Nr2f6-2,-6.037833922089092,-3.853676914502458,-0.5053029906775492,-3.081984794774513,-5.043008349491913,-1.3925584341936883,-5.410360121990536,2.1841570075866343,5.532530931411543,2.955849127314579,0.9948255725971791,4.645275487895404,0.6274738000985565,3.3483739238249086,0.7716921197279447,-1.1893314349894553,2.4611184803087696,-1.5566832074880779,-2.576681804096964,-4.537705358814364,-0.887255443516139,-4.9050571313129865,-1.9610235547174,1.6894263605808248,-2.3283753272160226,3.650449915298225,-0.3673517724986226,-4.017801687796847
Nr2f6-3,-29.02541423593543,-27.49701395368062,-32.94200215800946,-29.1020611017844,-35.15819910897274,-29.294679200546213,-21.890917872951164,1.5284002822548075,-3.9165879220740294,-0.0766468658489714,-6.132784873037309,-0.26926496461078386,7.134496362984265,-5.444988204328837,-1.605047148103779,-7.661185155292117,-1.7976652468655914,5.606096080729458,3.839941056225058,-2.2161969509632797,3.6473229574632455,11.051084285058295,-6.056138007188338,-0.19261809876181246,7.211143228833237,5.863519908426525,13.267281236021574,7.403761327595049
Nr2f6-4,-1.6349963893661794,-5.611021886014967,-8.753113424499887,-4.461287645216203,0.9034715730634844,-7.4486245928679296,-5.924180550796791,-3.976025496648788,-7.118117035133707,-2.8262912558500233,2.5384679624296638,-5.81362820350175,-4.289184161430612,-3.1420915384849195,1.1497342407987645,6.514493459078452,-1.8376027068529623,-0.31315866478182386,4.291825779283684,9.656584997563371,1.3044888316319572,2.8289328737030957,5.364759218279687,-2.987336947651727,-1.4628929055805884,-8.352096165931414,-6.827652123860275,1.5244440420711385
Nr2f6-5,0.432312931676762,-8.257605184915683,-4.929799718005022,15.477371973871207,9.1505048982783,-3.0788742981846156,6.207950931671824,-8.689918116592445,-5.362112649681784,15.045059042194445,8.718191966601538,-3.5111872298613775,5.775637999995062,3.327805466910661,23.73497715878689,17.408110083193982,5.178730886731067,14.465556116587507,20.40717169187623,14.080304616283321,1.8509254198204061,11.137750649676846,-6.326867075592908,-18.556246272055823,-9.269421042199383,-12.229379196462915,-2.942553966606475,9.28682522985644
Nr3c1-1,-0.8101948771556806,-1.0971828110558306,1.1838215614842085,-2.32968880897306,-0.3334059737660624,-0.7671343541081939,-1.7171526781674373,-0.28698793390015,1.994016438639889,-1.5194939318173795,0.4767889033896182,0.043060523047486754,-0.9069578010117567,2.281004372540039,-1.2325059979172295,0.7637768372897682,0.33004845694763674,-0.6199698671116067,-3.5135103704572686,-1.5172275352502709,-1.9509559155924023,-2.900974239651646,1.9962828352069977,1.5625544548648662,0.6125361308056227,-0.43372838034213146,-1.383746704401375,-0.9500183240592435
Nr3c1-2,-3.3914907610595932,-2.1835645368058536,-10.641313909358054,-4.549304477549676,-12.305219679951897,-5.606355525493576,-1.3973128639891215,1.2079262242537396,-7.249823148298461,-1.1578137164900824,-8.913728918892303,-2.214864764433983,1.9941778970704718,-8.4577493725522,-2.365739940743822,-10.121655143146043,-3.422790988687723,0.7862516728167321,6.092009431808378,-1.6639057705938427,5.034958383864478,9.244001045368933,-7.755915202402221,-1.0570510479439008,3.151991613560554,6.69886415445832,10.907906815962775,4.209042661504455
Nr3c1-3,-6.094534183505623,-9.837767192719745,-18.580090817567445,-18.453754273856298,-10.068161622519078,-15.360004777418816,-9.678776650274251,-3.743233009214123,-12.485556634061822,-12.359220090350675,-3.9736274390134554,-9.265470593913193,-3.584242466768629,-8.7423236248477,-8.615987081136552,-0.23039442979933256,-5.52223758469907,0.15899054244549404,0.12633654371114744,8.511929195048367,3.2200860401486295,8.901314167293194,8.38559265133722,3.093749496437482,8.774977623582046,-5.2918431548997376,0.3893849722448266,5.681228127144564
Nr3c2-4,-17.65347626942743,-21.986166379188774,-15.534413937600178,-15.821816846482193,-11.406948090924402,-8.784822481496057,-4.08149046226719,-4.332690109761344,2.1190623318272515,1.8316594229452363,6.246528178503027,8.868653787931372,13.571985807160239,6.451752441588596,6.164349532706581,10.579218288264371,13.201343897692716,17.904675916921583,-0.28740290888201514,4.127465846675776,6.74959145610412,11.452923475332987,4.414868755557791,7.0369943649861355,11.740326384215003,2.6221256094283447,7.325457628657212,4.703332019228867
Nr3c2-5,-2.0910044435749597,-6.210223180374172,-9.901644523229464,-9.505993310166744,-7.111668665489674,-8.531246498775374,-8.976723963885405,-4.119218736799212,-7.810640079654505,-7.414988866591784,-5.020664221914714,-6.4402420552004145,-6.885719520310445,-3.6914213428552927,-3.2957701297925723,-0.9014454851155023,-2.3210233184012026,-2.7665007835112334,0.39565121306272033,2.7899758577397904,1.37039802445409,0.9249205593440593,2.39432464467707,0.9747468113913698,0.5292693462813389,-1.4195778332857003,-1.8650552983957311,-0.44547746511003083
Nr3c2-6,2.2017547457873974,-3.184588798316881,-1.8476339079025763,-6.849882371478699,-1.6797576349893006,-5.773211835643991,-3.4853305428453467,-5.386343544104278,-4.049388653689974,-9.051637117266097,-3.881512380776698,-7.974966581431389,-5.687085288632744,1.3369548904143045,-3.6652935731618186,1.5048311633275802,-2.5886230373271104,-0.3007417445284659,-5.002248463576123,0.16787627291327567,-3.925577927741415,-1.6376966349427704,5.170124736489399,1.0766705358347082,3.3645518286333527,-4.093454200654691,-1.805572907856046,2.2878812927986445
Nr4a1-1,1.4109778364763912,-9.449005107593976,-11.468241801633098,-6.168538650843885,-7.291133136545753,-7.6755985260609805,-5.110041553945649,-10.859982944070367,-12.87921963810949,-7.5795164873202765,-8.702110973022144,-9.086576362537372,-6.52101939042204,-2.0192366940391224,3.2804664567500907,2.1578719710482233,1.7734065815329956,4.338963553648327,5.299703150789213,4.177108665087346,3.792643275572118,6.358200247687449,-1.1225944857018675,-1.5070598752170952,1.0584970968982361,-0.3844653895152277,2.1810915826001036,2.5655569721153313
Nr4a1-2,5.607298226762026,0.0,-23.443780255709463,-15.649932635245456,-15.348065206598669,-16.617069637910454,-20.66365901899021,-5.607298226762026,-29.05107848247149,-21.257230862007482,-20.955363433360695,-22.22436786467248,-26.270957245752236,-23.443780255709463,-15.649932635245456,-15.348065206598669,-16.617069637910454,-20.66365901899021,7.793847620464007,8.095715049110794,6.826710617799009,2.7801212367192534,0.30186742864678706,-0.9671370026649981,-5.013726383744753,-1.2690044313117852,-5.3155938123915405,-4.046589381079755
Nr4a1-3,0.3715905097244132,4.087701848098106,6.356447667924812,1.7588260496106045,2.078171067546606,1.0508392355491196,0.8811702910411725,3.7161113383736932,5.984857158200398,1.3872355398861913,1.7065805578221926,0.6792487258247064,0.5095797813167593,2.268745819826705,-2.328875798487502,-2.0095307805515006,-3.036862612548987,-3.206531557056934,-4.597621618314207,-4.278276600378206,-5.305608432375692,-5.475277376883639,0.31934501793600134,-0.7079868140614849,-0.877655758569432,-1.0273318319974862,-1.1970007765054334,-0.16966894450794712
Nr4a1-4,0.0,-15.33751734420514,-5.0938578977780935,-13.233128226033067,-13.852914252826956,-30.20954341125349,-19.313975134715385,-15.33751734420514,-5.0938578977780935,-13.233128226033067,-13.852914252826956,-30.20954341125349,-19.313975134715385,10.243659446427046,2.1043891181720724,1.4846030913781831,-14.872026067048353,-3.9764577905102456,-8.139270328254973,-8.759056355048862,-25.1156855134754,-14.220117236937291,-0.6197860267938893,-16.976415185220425,-6.080846908682318,-16.356629158426536,-5.461060881888429,10.895568276538107
