target,si_Mp__vs__si_Mn,si_Mp__vs__mln_Mn,si_Mp__vs__pre_inj,si_Mp__vs__sp_Ame,si_Mp__vs__sp_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__mln_Mp,si_Mn__vs__mln_Mn,si_Mn__vs__pre_inj,si_Mn__vs__sp_Ame,si_Mn__vs__sp_Mn,si_Mn__vs__sp_Mp,si_Mn__vs__mln_Mp,mln_Mn__vs__pre_inj,mln_Mn__vs__sp_Ame,mln_Mn__vs__sp_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__mln_Mp,pre_inj__vs__sp_Ame,pre_inj__vs__sp_Mn,pre_inj__vs__sp_Mp,pre_inj__vs__mln_Mp,sp_Ame__vs__sp_Mn,sp_Ame__vs__sp_Mp,sp_Ame__vs__mln_Mp,sp_Mn__vs__sp_Mp,sp_Mn__vs__mln_Mp,sp_Mp__vs__mln_Mp
Nr5a2,3.5518891724619572,-6.476177003407673,-7.27769019918302,-8.280441666830463,-3.954484575437346,-6.536426836317898,-4.585662896431219,-10.02806617586963,-10.829579371644977,-11.83233083929242,-7.506373747899303,-10.088316008779856,-8.137552068893177,-0.8015131957753473,-1.8042646634227897,2.521692427970327,-0.0602498329102256,1.890514106976454,-1.0027514676474425,3.323205623745674,0.7412633628651216,2.6920273027518014,4.325957091393117,1.7440148305125642,3.694778770399244,-2.5819422608805525,-0.6311783209938729,1.9507639398866796
Nr6a1,-1.0608626747587948,-4.590800914418741,-11.496654469971824,-4.199241071204144,-5.303622848271516,-4.441839813288743,-5.73511889545553,-3.5299382396599466,-10.43579179521303,-3.138378396445349,-4.242760173512721,-3.380977138529948,-4.674256220696735,-6.905853555553083,0.3915598432145977,-0.7128219338527746,0.1489611011299985,-1.1443179810367887,7.297413398767681,6.1930316217003085,7.054814656683082,5.761535574516294,-1.1043817770673723,-0.2425987420845992,-1.5358778242513864,0.8617830349827731,-0.43149604718401413,-1.2932790821667872
Pgr,-1.7799946911320201,-1.8163660305891665,-6.872290900423283,-4.090549129104995,3.0213043916450055,-0.8862653941464274,-4.722627595624023,-0.03637133945714647,-5.092296209291263,-2.310554437972975,4.801299082777025,0.8937292969855927,-2.942632904492003,-5.055924869834116,-2.2741830985158287,4.837670422234172,0.9301006364427392,-2.906261565034857,2.7817417713182877,9.893595292068289,5.986025506276856,2.1496633047992595,7.11185352075,3.2042837349585676,-0.6320784665190283,-3.907569785791433,-7.743931987269029,-3.836362201477596
Ppara,-1.6107960085085153,-4.145023238361991,-4.264442232786943,-3.4787698474990143,-4.79686417376881,-1.4199272379698868,-3.0236947569973722,-2.534227229853476,-2.6536462242784276,-1.8679738389904987,-3.186068165260295,0.1908687705386285,-1.4128987484888569,-0.11941899442495203,0.6662533908629769,-0.6518409354068192,2.7250960003921043,1.1213284813646187,0.7856723852879289,-0.5324219409818672,2.844514994817056,1.240747475789571,-1.3180943262697962,2.0588426095291275,0.4550750905016419,3.3769369357989234,1.773169416771438,-1.6037675190274854
Ppard,0.5498041409133886,-1.9100403938611439,-13.489848143636612,-5.2009191373311605,-2.033236997981677,-6.974156452471531,-8.256672435273838,-2.4598445347745326,-14.039652284550003,-5.750723278244549,-2.5830411388950654,-7.52396059338492,-8.806476576187228,-11.57980774977547,-3.2908787434700164,-0.12319660412053272,-5.064116058610387,-6.346632041412695,8.288929006305453,11.456611145654936,6.515691691165083,5.233175708362775,3.1676821393494836,-1.7732373151403706,-3.0557532979426787,-4.940919454489854,-6.223435437292162,-1.2825159828023078
Pparg,-5.1066005961364755,-9.131929351352264,-13.307111977565508,-5.467305898267587,-9.870325351856321,-6.735622529103713,-8.074822268341226,-4.025328755215789,-8.200511381429035,-0.3607053021311117,-4.7637247557198465,-1.6290219329672382,-2.968221672204751,-4.175182626213245,3.664623453084677,-0.7383960005040577,2.39630682224855,1.0571070830110372,7.839806079297922,3.4367866257091877,6.571489448461795,5.232289709224283,-4.403019453588735,-1.2683166308361264,-2.6075163700736397,3.134702822752608,1.795503083515095,-1.3391997392375132
Ppargc1a,-4.602106659519348,-11.267027218417773,-13.23633322997041,-10.948571380385358,-12.858253729734061,-8.833970023678217,-12.161326673261131,-6.664920558898426,-8.634226570451062,-6.34646472086601,-8.256147070214714,-4.231863364158869,-7.5592200137417835,-1.9693060115526368,0.3184558380324158,-1.5912265113162885,2.4330571947395563,-0.8942994548433584,2.2877618495850527,0.37807950023634856,4.402363206292193,1.0750065567092786,-1.909682349348704,2.1146013567071407,-1.212755292875774,4.0242837060558445,0.69692705647293,-3.327356649582915
Ppargc1b,-9.336299987067866,-5.396379600224037,-8.180726330902862,-1.3270035935290945,-9.586174766799127,-3.5387781141864116,-10.703860991879969,3.9399203868438284,1.1555736561650036,8.00929639353877,-0.24987477973126224,5.797521872881454,-1.367561004812103,-2.7843467306788248,4.0693760066949425,-4.189795166575091,1.8576014860376258,-5.307481391655931,6.853722737373768,-1.4054484358962658,4.64194821671645,-2.5231346609771066,-8.259171173270033,-2.211774520657317,-9.376857398350873,6.047396652612716,-1.1176862250808408,-7.165082877693557
Rara,-2.5324066797563933,-5.930308408434573,-9.410507629843597,-9.066499657800009,-7.198809211001629,-9.573650698384142,-9.649168251493762,-3.39790172867818,-6.8781009500872035,-6.534092978043615,-4.666402531245236,-7.041244018627749,-7.116761571737369,-3.4801992214090234,-3.136191249365435,-1.2685008025670559,-3.643342289949569,-3.718859843059189,0.34400797204358824,2.2116984188419675,-0.1631430685405455,-0.23866062165016544,1.8676904467983793,-0.5071510405841337,-0.5826685936937537,-2.374841487382513,-2.450359040492133,-0.07551755310961994
Rarb,1.1686934235570448,-1.5714527532601867,-8.643555727581287,-4.322211009120312,-1.8975953764354827,-2.2788783368546555,-2.8789959392987634,-2.7401461768172317,-9.812249151138332,-5.490904432677357,-3.0662887999925275,-3.4475717604117,-4.047689362855809,-7.0721029743211,-2.750758255860125,-0.3261426231752959,-0.7074255835944688,-1.3075431860385767,4.321344718460975,6.745960351145804,6.364677390726631,5.764559788282523,2.4246156326848287,2.043332672265656,1.443215069821548,-0.3812829604191729,-0.9814005628632808,-0.600117602444108
Rarg,-4.38231945824819,-5.480359164148031,-6.135243539949438,-5.708409035920411,-6.059552252815654,-4.365215024103226,-5.913840734211955,-1.098039705899841,-1.7529240817012475,-1.3260895776722208,-1.6772327945674637,0.017104434144963914,-1.5315212759637642,-0.6548843758014063,-0.2280498717723797,-0.5791930886676226,1.115144140044805,-0.433481570063923,0.4268345040290266,0.07569128713378366,1.7700285158462112,0.22140280573748328,-0.3511432168952429,1.3431940118171848,-0.2054316982915433,1.6943372287124276,0.1457115186036996,-1.548625710108728
Rora,-1.5791708919098586,-3.7292463488411207,-4.398382238781167,-3.26172694526997,-2.118437557355795,-4.287494386137776,-2.464182175259623,-2.150075456931262,-2.8192113468713083,-1.6825560533601116,-0.5392666654459362,-2.708323494227917,-0.8850112833497642,-0.6691358899400465,0.46751940357115035,1.6108087914853257,-0.5582480372966548,1.2650641735814976,1.1366552935111969,2.279944681425372,0.1108878526433917,1.9342000635215442,1.1432893879141754,-1.0257674408678052,0.7975447700103473,-2.1690568287819807,-0.3457446179038281,1.8233122108781525
Rorb,-7.328189652314393,-12.480203182084002,-21.085416661312617,-15.867444000867307,-3.3523214877655314,-7.959301733000809,-14.242058472463519,-5.152013529769609,-13.757227008998226,-8.539254348552914,3.9758681645488614,-0.6311120806864162,-6.913868820149126,-8.605213479228617,-3.3872408187833045,9.12788169431847,4.520901449083193,-1.7618552903795173,5.217972660445312,17.73309517354709,13.126114928311809,6.843358188849099,12.515122513101774,7.908142267866498,1.6253855284037872,-4.6069802452352775,-10.889736984697988,-6.28275673946271
Rorc,-3.469268665947773,-7.091510065781333,-10.706839188335003,-11.529651029078325,-10.90114850082869,-7.028933320165272,-8.979550948539243,-3.6222413998335603,-7.23757052238723,-8.060382363130552,-7.431879834880917,-3.5596646542174994,-5.510282282591471,-3.61532912255367,-4.438140963296992,-3.8096384350473564,0.0625767456160607,-1.8880408827579107,-0.8228118407433224,-0.19430931249368655,3.6779058681697308,1.7272882397957592,0.6285025282496358,4.5007177089130534,2.5501000805390817,3.8722151806634173,1.9215975522894457,-1.9506176283739716
Rxra,10.522663425535356,9.585032148557843,-2.297655381702114,0.7682030508685784,10.19901818373858,0.7714836459889476,9.071222868375465,-0.9376312769775126,-12.82031880723747,-9.754460374666778,-0.32364524179677545,-9.751179779546408,-1.4514405571598914,-11.882687530259957,-8.816829097689265,0.6139860351807371,-8.813548502568896,-0.5138092801823788,3.0658584325706926,12.496673565440695,3.0691390276910617,11.368878250077579,9.430815132870002,0.0032805951203691563,8.303019817506886,-9.427534537749633,-1.127795315363116,8.299739222386517
Rxrb,0.31821572690319755,-5.828074965079392,-8.460757615737945,-6.393510478718845,-6.4243222619800875,-8.121404234470363,-3.1930354299566397,-6.14629069198259,-8.778973342641143,-6.711726205622043,-6.742537988883285,-8.43961996137356,-3.5112511568598372,-2.632682650658552,-0.5654355136394523,-0.5962472969006948,-2.2933292693909713,2.6350395351227527,2.0672471370190997,2.0364353537578572,0.3393533812675808,5.267722185781305,-0.030811783261242454,-1.7278937557515188,3.2004750487622053,-1.6970819724902764,3.231286832023448,4.928368804513724
Rxrg,-1.8039133188404055,-3.2795538865649596,-7.9617836872693415,-8.10652346896712,-6.914033976219902,-5.929219338030322,-4.35728266709565,-1.4756405677245539,-6.157870368428935,-6.302610150126715,-5.110120657379497,-4.1253060191899165,-2.553369348255245,-4.682229800704381,-4.826969582402161,-3.634480089654943,-2.649665451465362,-1.0777287805306912,-0.1447397816977798,1.0477497110494387,2.0325643492390193,3.6045010201736907,1.1924894927472185,2.177304130936799,3.7492408018714705,0.9848146381895807,2.5567513091242517,1.5719366709346712
Scand1,-11.676833127326935,1.2883996422908457,-4.8978394348313286,0.6180759705532163,8.251063038042387,3.110123503943678,-1.6363146328727776,12.96523276961778,6.7789936924956065,12.29490909788015,19.927896165369322,14.786956631270613,10.040518494454156,-6.186239077122174,-0.6703236717376294,6.962663395751541,1.8217238616528324,-2.9247142751636233,5.515915405384544,13.148902472873715,8.007962938775007,3.2615248019585508,7.632987067489171,2.492047533390462,-2.254390603425994,-5.140939534098709,-9.887377670915164,-4.746438136816455
Tgr5,-2.963732200047455,-2.145102868498668,3.2981878235983735,-1.5005674885372617,3.963894092760796,-3.442913857303239,1.132678587679763,0.8186293315487868,6.261920023645828,1.4631647115101931,6.9276262928082515,-0.47918165725578393,4.096410787727218,5.443290692097041,0.6445353799614063,6.108996961259464,-1.2978109888045708,3.277781456178431,-4.798755312135635,0.6657062691624228,-6.741101680901612,-2.1655092359186106,5.464461581298058,-1.9423463687659772,2.633246076217025,-7.406807950064035,-2.8312155050810333,4.575592444983002
Thra,-10.17242355946857,-7.7751428104952085,-7.2383430725576785,-8.159764872182022,-3.6978529608418427,-7.276059880904984,-8.817958956546875,2.3972807489733605,2.9340804869108914,2.012658687286548,6.474570598626727,2.8963636785635862,1.354464602921695,0.5367997379375306,-0.38462206168681234,4.077289849653366,0.49908292959022543,-1.0428161460516658,-0.9214217996243429,3.5404901117158354,-0.037716808347305175,-1.5796158839891963,4.461911911340178,0.8837049912770377,-0.6581940843648534,-3.5782069200631406,-5.120105995705032,-1.541899075641891
Thrb,1.346378998739586,-1.430440868342868,-6.961823092788715,-4.425184471314876,-8.003898120675165,-2.565204181122835,-6.10540398053423,-2.776819867082454,-8.308202091528301,-5.7715634700544625,-9.35027711941475,-3.9115831798624208,-7.4517829792738155,-5.531382224445847,-2.994743602972008,-6.573457252332297,-1.1347633127799668,-4.674963112191361,2.536638621473839,-1.04207502788645,4.39661891166588,0.8564191122544855,-3.5787136493602887,1.8599802901920413,-1.6802195092193533,5.43869393955233,1.8984941401409354,-3.5401997994113947
Vdr,-2.0120932667988876,3.47648514393259,-10.78864665959221,0.8500740859784509,-1.6593139325397577,-3.352583598802397,1.0083767464431688,5.488578410731478,-8.776553392793323,2.862167352777339,0.35277933425912994,-1.3404903320035093,3.0204700132420563,-14.2651318035248,-2.626411057954139,-5.135799076472348,-6.829068742734987,-2.4681083974894213,11.63872074557066,9.129332727052452,7.436063060789813,11.797023406035379,-2.5093880185182087,-4.202657684780848,0.15830266046471783,-1.6932696662626394,2.6676906789829267,4.360960345245566
negCtrl,0.5757097474479119,1.8400535354218448,-1.119133418752772,-3.6922755642820513,-4.120807635760367,-2.1494987676302344,-1.9544499063505043,1.2643437879739328,-1.694843166200684,-4.267985311729963,-4.6965173832082785,-2.725208515078146,-2.530159653798416,-2.959186954174617,-5.5323290997038965,-5.960861171182212,-3.989552303052079,-3.794503441772349,-2.5731421455292796,-3.001674217007595,-1.0303653488774625,-0.8353164875977322,-0.4285320714783154,1.542776796651817,1.7378256579315472,1.9713088681301325,2.1663577294098624,0.1950488612797301
