target,si_Mp__vs__si_Mn,si_Mp__vs__mln_Mn,si_Mp__vs__pre_inj,si_Mp__vs__sp_Ame,si_Mp__vs__sp_Mn,si_Mp__vs__sp_Mp,si_Mp__vs__mln_Mp,si_Mn__vs__mln_Mn,si_Mn__vs__pre_inj,si_Mn__vs__sp_Ame,si_Mn__vs__sp_Mn,si_Mn__vs__sp_Mp,si_Mn__vs__mln_Mp,mln_Mn__vs__pre_inj,mln_Mn__vs__sp_Ame,mln_Mn__vs__sp_Mn,mln_Mn__vs__sp_Mp,mln_Mn__vs__mln_Mp,pre_inj__vs__sp_Ame,pre_inj__vs__sp_Mn,pre_inj__vs__sp_Mp,pre_inj__vs__mln_Mp,sp_Ame__vs__sp_Mn,sp_Ame__vs__sp_Mp,sp_Ame__vs__mln_Mp,sp_Mn__vs__sp_Mp,sp_Mn__vs__mln_Mp,sp_Mp__vs__mln_Mp
Pgr,0.8728772413622328,0.48411122990089694,0.6097840809289745,0.562489028080813,0.04272746137550803,0.11799439517910501,0.7908080080472532,0.5448846783313201,0.6882947115137176,0.6523953734214831,0.05471605782252597,0.21872510515032437,0.9196863058007607,0.9041043486250431,0.9054382725433479,0.055053464967056584,0.3570263196873903,0.49726135674336547,0.9825429702047327,0.11008077122694994,0.35036580438188003,0.6896862776109554,0.04354288802211152,0.21857675533890658,0.6434186322469585,0.3242286217106922,0.02837456078064601,0.11778962551830428
Ppara,0.8788905347856948,0.9846446248146657,0.40284978764928625,0.593318527657094,0.9735445507468641,0.32382148542651135,0.5630281075604836,0.8935819170991494,0.46150942448809285,0.6839511306131717,0.8672396991352707,0.4571431177072055,0.6869762187847621,0.2845180493193758,0.46539874383551494,0.9425533055973265,0.2498321361259191,0.4534966432848182,0.6232607395743353,0.31044818395450857,0.9560522983242865,0.6187032346096701,0.4400215607897262,0.5882913467782445,0.9626857649906426,0.22737108061368572,0.5225185448615365,0.5965852123275778
Ppard,0.3463748749061969,0.46306520177395016,0.21843061043470288,0.7637404220596131,0.4666445718369654,0.7054562415609111,0.35571337956277893,0.8593226714105191,0.04195204254128615,0.5799058783504114,0.9388824807249365,0.24553362615097912,0.0747508929413216,0.017792638277716644,0.583195082328432,0.9179683203001574,0.18303783146648345,0.02339890028823047,0.03275121625817076,0.026697896907223708,0.22455623894911012,0.509105452261809,0.5346820100978134,0.31648976623845687,0.150559826301837,0.15999031939110211,0.06534018969162964,0.5058579481515735
Pparg,0.42385325866384627,0.19005269273982317,0.3127201525425906,0.851629321445784,0.20259633854046885,0.7987033649603529,0.46598229986357353,0.5449623639991178,0.7081190777755444,0.36251102727435147,0.542460530447272,0.6222349026586954,0.9323864390379093,0.8763371252680943,0.04670365300442916,0.9025290840336797,0.17092692370534407,0.347116749562556,0.09633013342617895,0.8136750609469512,0.28882545896874456,0.5716907018693513,0.04147111935512912,0.5087875294271548,0.2850672072806439,0.14332569359542696,0.40899823330059093,0.557574867101269
Ppargc1a,0.6101560817146052,0.14430058116910632,0.43895963097810187,0.3521716665786183,0.12067362541283708,0.5043937159117378,0.1351024507343729,0.28769064913745773,0.7105515201406198,0.6266920276871983,0.25075000678395104,0.8925396335692359,0.35308503085842813,0.5240210127275189,0.5265671776920036,0.7461919315022312,0.28397038810379177,0.8931806541122024,0.9125193667768507,0.4099030967580136,0.7533305415189484,0.591831024946418,0.35298278458217236,0.5769001230553426,0.6336650479328272,0.1691277909219481,0.6985046112567759,0.31165072016814394
Ppargc1b,0.12663082425837763,0.8103468365050683,0.8949316304126922,0.342908237402035,0.3546603318917523,0.6066597083821237,0.2495763203252776,0.1907344318796193,0.15252292976906293,0.02015130805707546,0.6896801622618403,0.06721665709817044,0.6803262642578689,0.6569271156786498,0.09685028748600846,0.3101915791909296,0.3573328436351889,0.22658478401764648,0.29956692715108824,0.23111678940729008,0.7140873994407713,0.16920307890988692,0.009941663443917113,0.41609104159207555,0.011318837811334522,0.059167278502723616,0.9686703690878571,0.039102378186905436
Rara,0.9522859413655121,0.6841500602313038,0.9204128331667314,0.517336754321585,0.5747884230492188,0.3375298789000085,0.28593046904102837,0.7044448349376449,0.9576172569083885,0.5449844553214875,0.6002703628604005,0.423010273882944,0.3369796237584961,0.7434125729763872,0.7090697675709563,0.7844896499412054,0.533387144628275,0.3997000501912702,0.4861828893843807,0.6125645752127551,0.37574040519269725,0.32913235567664656,0.9313557247325635,0.7509068380894033,0.7164005628531025,0.7292052322207524,0.6846838992195192,0.9081841735547365
Rarb,0.4431787173872771,0.5804564003409959,0.9592546760565006,0.711221470138224,0.6074475635724558,0.42590789016258224,0.5415398597071417,0.8572667550499178,0.5562138439109555,0.7521770587803918,0.885294226170358,0.9834184278625411,0.8668961052995259,0.579364597471193,0.8290566672104852,0.9879073145975987,0.809924781930246,0.9937340014842504,0.6847475998418796,0.6096256668330138,0.4381401707684379,0.5725087747016943,0.8238356755588857,0.5917410985087698,0.8349381554278092,0.8238928111051964,0.9941872906463489,0.804530213143722
Rarg,0.6446555729839374,0.7960526517309401,0.6165271081287457,0.9221973651984637,0.7869244433598064,0.740183584059813,0.9379008289377677,0.8496605121184219,0.36674762920793114,0.6062913396533515,0.9006900866366029,0.47791402504061875,0.7058876008337296,0.34431620681062736,0.6299732647427135,0.95816064915489,0.46896432698350754,0.7830007313468633,0.560079899627566,0.37514424220305354,0.7566149828523767,0.46113905215234574,0.6064706637000852,0.7539811003289795,0.8282565772134551,0.4441560355539056,0.797229683142361,0.6073143953810313
Rora,0.8733430110615273,0.9155777598462357,0.4169046988707811,0.5629418665488628,0.6366729455516306,0.7267397346645554,0.4801113737853291,0.9621229897138126,0.4811308086699022,0.6564130545340677,0.7297827174938367,0.8665937369272259,0.6050358442355098,0.34731792779431236,0.4999925623462742,0.5939390179793336,0.7793738119550742,0.4267861448281246,0.6878407137160378,0.6704081461697052,0.4827991314083836,0.7381716502527433,0.9061476893571184,0.6598777844446867,0.9668335178555008,0.8052958029642558,0.8868915388025213,0.6644443891209504
Rorb,0.26948482012055885,0.0877090829713976,0.030316121834733284,0.059412617357199694,0.8110416308260608,0.6381986262353563,0.05204077430799184,0.46989047372372916,0.18779205667197238,0.35567712671656737,0.22674158870873953,0.5620452491525079,0.43045564335044817,0.35902808938245934,0.694626027708225,0.012319221455395196,0.10498960641697422,0.8959452264779393,0.5254977454073897,0.0056904412471764166,0.018533417841363503,0.4127429510517181,0.004537790110457299,0.017749978925611264,0.7986342575328538,0.37706110546841565,0.022449042112910097,0.0688288767617778
Rorc,0.7953509867987708,0.5541989400739586,0.7503059417716059,0.29660557732215515,0.23674245177260428,0.7924166263985177,0.4399962346874129,0.7055132464930565,0.9103989204934991,0.40725244832828444,0.32281349276751314,0.9988146677269737,0.6282575663254264,0.80142837991991,0.4949942386484082,0.35954719533132606,0.6572091644497382,0.8651907862408044,0.36951983031450186,0.34623384679467173,0.8875700507869149,0.7025550890526632,0.7988533846092531,0.18885214163476594,0.6212457416086252,0.18140555208757675,0.49931110162724157,0.5309006973297445
Rxra,0.022036725733787864,0.020374837845865423,0.33103216778349553,0.2635478818896196,0.02379554543110506,0.22770446052733756,0.007600069720895443,0.8537873529489639,0.3525354331178948,0.3423840807016457,0.7517114646949205,0.31498413617196674,0.7471734514949224,0.1744559670310345,0.12565362641708885,0.827404901711433,0.1206553071075014,0.8376232253491305,0.9428693584186054,0.16491571589290807,0.9987688719699159,0.12987657736274483,0.09176734635387575,0.9268431963235257,0.10981297003295308,0.0807931117851478,0.9728076595505786,0.06791794628054731
Rxrb,0.5618062702697031,0.7402705440014181,0.9330989854337031,0.970824686450848,0.7331568718977803,0.611643659299198,0.5894786490534345,0.3436697330408339,0.690366409166255,0.5756616093113505,0.39177203643199465,0.33142777796889855,0.9588057115728081,0.6294077931844362,0.6973422073315694,0.9544130892195765,0.8567696324187514,0.2262208558796405,0.8681269176656218,0.6334661441452649,0.5166410271779102,0.6540414809221563,0.6671260564431054,0.5079094265058568,0.5093828402947613,0.9024929424046766,0.32675656908289097,0.19600184127300094
Rxrg,0.9126574773146079,0.8418338116555024,0.8624119838556199,0.7089772019263243,0.6647866728891451,0.9859725854862824,0.7829438948142231,0.9169426529768092,0.9305381357036118,0.632631382797462,0.5891388866541886,0.9091949742747545,0.876380977479917,0.9985427044989506,0.4292364472044855,0.38428717817187963,0.7829782975504065,0.9377213717685438,0.46707911613352593,0.49442779282595606,0.80462567665387,0.9535288318243266,0.9165402151726743,0.5623809897924095,0.4218787203243207,0.5610273017997349,0.4104377114197021,0.7165438711500334
Scand1,0.04257385981699341,0.25590296386232936,0.4748162097454004,0.20532591290649443,0.01983856628640433,0.04916055561117254,0.37500468306187174,0.001280735602778115,0.014891310277318074,0.0018949247469367376,4.063779733406981e-05,0.0004242584510431978,0.004978560513749387,0.7264022563816657,0.7333564096283243,0.05537193760602734,0.36174780602225964,0.6269282808995518,0.4888045723994914,0.06622718165892494,0.24383247306593694,0.9821788977301003,0.1124696369519025,0.5234998911790751,0.4779578547051425,0.3138001601470495,0.04075606231132391,0.15905544596171486
Tgr5,0.8829246117834844,0.6626768208799064,0.029575949271685092,0.35509544896499434,0.10573251511536409,0.5903490447136123,0.12843155909367482,0.5351583392960042,0.018391854800889496,0.28412889078911974,0.07466996669452557,0.5426219739747518,0.11164491243151517,0.019106766155981187,0.46906658552672864,0.08329832241679062,0.933358675597898,0.15930484281283142,0.059123349452338096,0.4463668833936685,0.02203754985816548,0.19661580368334294,0.30331940301352006,0.46569862750960833,0.6062512705900314,0.1063074797598162,0.6582769520832049,0.22964931183690598
Thra,0.08593578903950753,0.464848949170253,0.7659460258296683,0.702814933854689,0.8626219159076667,0.7534159949462614,0.4739948743661716,0.3291328405487557,0.07842424289426077,0.23836269710406327,0.0925522740101774,0.2000928231611419,0.31777559321640897,0.22445068304771437,0.6612451615115268,0.24017887068291402,0.5750720233063866,0.9299505006528528,0.35961398425043756,0.8738373013993217,0.4619949249818611,0.24966315330692349,0.44765115810072587,0.8673845446915446,0.7421599526300653,0.5441620358549742,0.342975710550392,0.6108305812831132
Thrb,0.4193216911815486,0.5593478595576096,0.725501144519312,0.7260459941479075,0.5226185907672583,0.46233350654369076,0.9034228192364406,0.8510072458113486,0.7579064748409061,0.7099399740951657,0.17385158025078923,0.9429704966790009,0.3669747243782765,0.8439626575964215,0.7768516436226118,0.09955330513311418,0.8992485870097808,0.3069062742567285,0.963088471981859,0.2661109910221384,0.7572184625125216,0.5577212772484248,0.17045296616074415,0.6326106957366189,0.5501189666980038,0.08089304171785144,0.5037810981144013,0.2850411070082247
Vdr,0.9493579625884148,0.11573332222899965,0.7382937339846002,0.17191920706868372,0.5793596105966918,0.5841214983102374,0.14653855134392127,0.10245219224930785,0.6910644565298185,0.18260012991778116,0.6075391869047887,0.6650042515307728,0.1840980555061871,0.0279611224537301,0.8556754986193713,0.20459335082222088,0.16720855113212427,0.7285133672928604,0.026293447232627935,0.3148600465752145,0.3087089908045522,0.052560033529095815,0.2769594295520226,0.1490013985456723,0.9019169206852246,0.9033327968626372,0.3962474357475808,0.25196038280247063
negCtrl,0.52398644628495,0.20633648333433047,0.16180164845939712,0.6210148993718911,0.9247347887525486,0.407746314685848,0.41139683833570195,0.47128809917279535,0.3614681073504732,0.9428085357864266,0.6453821259647453,0.8692467419243048,0.8722503451312656,0.6855213301424524,0.3248933090225997,0.13642430149343404,0.52816745750828,0.45203798711343623,0.17950405172015857,0.12596136687060608,0.33207637122196554,0.324551542747724,0.5920425856981346,0.706151508927602,0.7760792488644928,0.40112598689883394,0.463610153102088,0.9810541971305295
