target,si_Mn__vs__mln_Mn,si_Mn__vs__mln_Mp,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Mn,si_Mn__vs__pre_inj,si_Mn__vs__si_Mp,si_Mn__vs__sp_Ame,mln_Mn__vs__mln_Mp,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Mn,mln_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__sp_Ame,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Mn,mln_Mp__vs__pre_inj,mln_Mp__vs__si_Mp,mln_Mp__vs__sp_Ame,sp_Mp__vs__sp_Mn,sp_Mp__vs__pre_inj,sp_Mp__vs__si_Mp,sp_Mp__vs__sp_Ame,sp_Mn__vs__pre_inj,sp_Mn__vs__si_Mp,sp_Mn__vs__sp_Ame,pre_inj__vs__si_Mp,pre_inj__vs__sp_Ame,si_Mp__vs__sp_Ame
Ncoa6,1.0038426390104234,0.875072602501006,0.7701203763306302,0.7819961052988021,2.061946585054969,-0.2745993179068911,0.9381354214051864,0.033679826167002866,-0.07109623344119628,0.0033431472976454377,1.5841792124009286,-1.2184849891978322,0.2095181490032466,-0.10817683632556939,-0.025553157567925002,1.706605442419104,-1.4400191535019526,0.14469622809279334,0.07068560478755671,1.797944184457202,-1.358663196516329,0.3122149349226902,1.4545217965058674,-1.0502669375988276,0.17424458539593404,-2.6433466530082548,-1.5016571860645962,1.3572188394594173
Ncoa7,-0.14225258492098652,-0.0037793761875674205,0.29956472662642347,0.15475999312963298,0.20135456544602753,-0.7452629132120199,0.09445904683023969,0.16131034351951437,0.5752200593582046,0.42309023242050575,0.3959233389375445,-0.6290708590359851,0.324734953366387,0.4375798003445183,0.1996084283569281,0.28264933037676,-0.8762375862124411,0.12733696993300764,-0.17999066711208372,-0.12482908850607316,-1.2931705653545569,-0.3356717788789355,0.04886669558332444,-0.8154677146312699,-0.08566216902781658,-0.9792462994285394,-0.14285309889416375,0.8606815718124489
Nr0b1,-0.997232027212228,-0.24891306593241513,-0.005047726094620398,-0.7054406266111524,-0.4293604770778662,0.3067397002124755,-0.4366134235414677,0.8235768350416345,1.1215557281578348,0.11056348473597882,0.46142168678909506,1.2451699853628302,0.5639029590845445,0.3396188858062142,-0.602063474278866,-0.26866822206138685,0.6798995889454296,-0.2616735443562027,-0.9729011399717827,-0.5823430670047084,0.3741330303566496,-0.7295943071954927,0.3419933907411046,0.9993550955853081,0.38251346991758894,0.8009125691695806,-0.008222639041820436,-0.8121956266876988
Nr0b2,-0.3476818935852851,-0.39889717658085216,0.2355470387105376,-0.5287893135148342,-0.3644165441216203,1.083237747941457,-0.0015076312735932743,-0.1440266299145553,0.7191743665850919,-0.4125513337663781,-0.10904154282307547,1.432285842601607,0.4315088822544664,0.8958586254130027,-0.20574257714874206,0.015878242774922745,1.789053743511221,0.4875765595551557,-1.044759965294305,-0.8153768880041815,0.9824341753027115,-0.3920181590140517,0.2071330620542754,1.4995315057486125,0.7158887273115931,1.5057202480016332,0.48392531943515965,-1.0946522152725804
Nr1d1,-1.3192224114087345,-2.6093660619446393,-2.268247057917186,-1.6234987629331572,-2.4709080420642837,-1.8151451786151205,-2.872440578388901,-2.06027808194567,-1.6436042891205656,-0.954664289705053,-1.7816447704300187,-0.6234554598785127,-2.8307685196378922,0.3632146820897292,0.9697819136680693,-0.016267351684876964,1.1800760643135586,-0.5289267240605814,0.7356571516621621,-0.3531692582909125,0.8590031888005345,-1.1043656548089429,-0.9272387390082614,0.08279888717861218,-1.5800250111297334,1.0154483542180808,-0.5258914605662427,-1.4759552958554685
Nr1d2,0.17960203052198806,0.43196400088544373,-0.32087181367785156,-0.44153921195184664,0.49758260292904954,0.6398505205794323,-0.2842356308764056,0.3864727197515828,-0.6469506226437366,-0.9267519989386748,0.44517742147598877,0.48640759769156044,-0.6671269141650282,-1.0650782069425941,-1.0566184719373306,0.12481898428238572,0.20584519549439878,-0.8993268823473219,-0.19013591531879598,1.112330611266213,1.195408698153394,0.05015221949291851,1.1000311798172198,1.019364661001906,0.22498310487616432,0.07085480722956633,-1.0415711253567388,-0.9728354629360798
Nr1h2,1.3225442447378175,1.1929731650064723,1.1804867079971288,1.747121208312928,1.1123086532210436,0.9115768869894658,-0.060769071246184074,0.0997417547965943,0.13569283291746162,1.1477128185363463,0.07048660650556818,-0.30345423181989906,-1.745065802820378,0.040988056410102044,0.8243264061733684,-0.01651229310868259,-0.44291637483089386,-1.5429782943695782,0.8698865676008768,-0.05445337462053106,-0.4867006365385861,-2.054608377661823,-0.7904145856572958,-1.0052815471082939,-2.451915379820806,-0.36229753773870754,-1.5640369924454458,-0.9896910127380797
Nr1h3,0.5587086812321279,0.19249632797146002,-0.06671347085721244,-0.29064812073745366,0.23078907451104877,0.10933780041020984,0.2802581550966207,-0.3881450827182525,-0.7245240304305155,-1.1558462551380375,-0.27078992069456254,-0.41012845565060907,-0.2603814967157584,-0.364553550000144,-0.5893016713470863,0.06810768724768534,-0.11609998913713573,0.12780957459157266,-0.3156441622253106,0.40597758079242985,0.22016094699239974,0.583986035615651,0.6122509472686923,0.3967565060904976,0.763781412196701,-0.15527044862367942,0.06503450174334552,0.2123735911894827
Nr1h4,-0.11941359793317669,0.39417930604164664,0.14998223543104916,-0.017342419308170317,0.5519708443852304,-0.32628879480135287,0.2588241667554362,0.6843253899114763,0.34253161738715365,0.12030557269188988,0.8137358088497724,-0.22204740288594824,0.5524139083274915,-0.33291235353436877,-0.477772882777391,0.24895578955351477,-0.8881700720608117,-0.14754193922549838,-0.22178769231116444,0.5565126296508849,-0.5913477455243877,0.18945953644408456,0.6587668115952607,-0.2690124603005318,0.364510100424375,-0.961327412238086,-0.3917548167441059,0.6272134291879843
Nr1i2,0.42156266852413665,0.5594245461528257,0.5347824856252897,0.5780371423812115,0.21606121510707638,-0.0766062774514115,0.7187759774917581,0.27929370120636793,0.26242682002183393,0.39955100863207665,-0.15161897057473667,-0.4721230129465412,0.5942298320391273,-0.00789117471699043,0.08221055731621082,-0.42918275163763747,-0.8036187762823745,0.24712621219373973,0.09769618581434635,-0.41959125151150645,-0.8068416076246803,0.3305895988172952,-0.4371822025126546,-0.6652020122824843,0.16215876101385432,-0.32499331952095345,0.6679591301558772,0.9048870211779608
Nr1i3,2.654545548442833,2.3777574089652744,0.029364490871698932,1.5809196274021848,0.23736767732006328,1.459919003519064,0.9000354470855249,0.17709996357326216,-2.963459473645598,-0.7678380830319583,-2.3665871672979417,-0.9871133171068467,-1.9097120824701705,-3.271439551438356,-0.7556267806211587,-2.763473117168047,-1.3048135817411208,-1.748920312393425,2.1565123570626383,0.2863619586091831,1.7092860111473085,1.4726382872311834,-1.6044438756634385,-0.3511588555079499,-0.9605512108735318,1.1927737462664774,0.8806467516536904,-0.4366653573184792
Nr2c1,0.7124172066736703,0.5898600298406937,1.2006696756261472,0.7123851058824492,0.5972320289454471,0.19769668199687335,0.6768680450422807,-0.01915741963895104,0.8540631180276487,0.253425046359886,0.03553398346254156,-0.4633766272070346,0.1659662610284806,0.9106573625791134,0.21649644847202026,0.05701794149434336,-0.5181296705307054,0.1553382844302426,-0.593524111285206,-0.788184955353974,-1.368705783225672,-0.8412656558268967,-0.1561635806272278,-0.5629199492220524,-0.07543772578929066,-0.4873687035701174,0.10394450488124236,0.579880546706756
Nr2c2,0.7952633583643852,0.7419303220462715,0.26664916763289037,0.7002270752196587,-0.15191216215380157,-0.03314011591859712,0.5760246218656024,0.09393126565319972,-0.5312524133140504,0.13137997295156295,-0.9893469490697319,-0.7767741232047812,-0.09458838611128685,-0.6491973561635754,0.02527909453798759,-1.1739853510474192,-0.9848584943794502,-0.16227745496401427,0.6208188804111046,-0.5654550510886797,-0.39624475645585566,0.5326694076966176,-1.0078301194968282,-0.7533508077450911,-0.19177997286353093,0.1411770664892904,0.9687547634280301,0.6966690577950624
Nr2e1,-2.509244120947427,-0.7101452609355103,-1.2172781546892575,-1.384366436708477,-1.726302813957308,-0.7480250936073075,-1.5883957558522466,1.9564888906179148,1.1563824869963037,0.9012770530879869,0.3490537188713048,1.5792197037349163,0.6555204035563599,-0.7669873646100456,-0.9251160197735061,-1.4580300947383384,0.020845789213059674,-1.1917628429417457,-0.3176770120392769,-0.7387126477420064,0.7317833625548364,-0.6718879258346384,-0.35057183737097825,0.7739369100102225,-0.21310881976554538,1.2315046010672583,0.18916263751622084,-1.074165006999428
Nr2e3,-0.9291728643844592,-1.1926467507746357,0.2597646215056477,-0.5679140334924336,-0.14009293353771696,-1.3297874088984616,0.007734854266240007,-0.5598001638300014,1.410717182369024,0.24557189571635687,0.7567181651737077,-0.4915895872855871,1.1715340802959398,2.0370353030214297,0.6629238129256425,1.3571042740061865,-0.051910988413064914,1.4736882073684137,-1.1310110566586247,-0.5400206131260709,-1.940038854236359,-0.41644006085361035,0.5129812109641272,-0.5820952147303371,0.7811794840951013,-1.1738590389822348,0.19709506404910138,1.3505747686695684
Nr2f1,-0.12009011544014903,0.8522644686676059,-0.20323452619099427,0.06150727528100955,0.24402013826147947,1.2735539665170437,-0.12045879005741922,1.3179299267267781,-0.1451300282578255,0.246900684895488,0.4273064715587276,1.4142609594637083,-0.03789083120276336,-1.4810730732699364,-0.9081060628723909,-0.7712850622137455,0.41928986286291575,-1.2023882487397493,0.3533109102160716,0.606923454344998,1.797098023387774,0.13244927944155702,0.20902207716805585,1.0563903768177163,-0.24218956883758289,0.9980773929930019,-0.485614139434237,-1.4236288537761201
Nr2f2,0.5183154463171625,0.03430477791945123,0.9099432683124015,1.7388857295411808,0.5098160741998596,-0.6998358205347002,1.027414103695849,-0.5593883482020847,0.6717061596009755,2.1310945803370025,0.12051198448916646,-1.1996929672843735,0.9545379968400862,1.265362073206652,2.1540139545280694,0.6586165252283955,-0.8710762353418742,1.292473738393206,1.2150812182135997,-0.5188609372442036,-2.0549363505056912,0.23191596718283303,-1.4771930798635151,-2.4138917616336393,-1.0071987371189146,-1.2878559028379264,0.686781061798862,1.8890499525810696
Nr2f6,0.26472239283005206,0.7303219395244205,0.07297877200777457,0.8847659234592534,1.076788890887428,1.900031967142921,1.3101478667061712,0.6989851813902318,-0.1986630370809159,1.0830907739416566,1.0878123329081808,1.6953000618413558,1.711654616458314,-0.9125117498570665,0.2715097767120153,0.5359014067369875,1.3153469118667436,0.8055677901528774,1.132360547487513,1.3796885946003201,2.1780918441445145,2.09367336530733,0.1934022664824396,0.7558839876147074,0.5248029513415197,0.6706167263179896,0.30682476421344945,-0.4085085920433736
Nr3c1,0.19988465542994868,0.4297518772438584,-0.1068697894896488,-0.34863666474374777,0.06679428829470035,0.23350853472122515,-0.2424662426639638,0.35967250079854135,-0.3739823686357202,-0.8037144714525296,-0.11670600849111859,0.05201734954164037,-0.6273352046850833,-0.7531612444816046,-0.9368588799691644,-0.46650911130206285,-0.2717154302482847,-0.8423552133324704,-0.34323139053884594,0.23473599632426295,0.4225761886836975,-0.2330974017167012,0.4915675216167503,0.5659305693725345,0.153885885267163,0.15767629340713546,-0.4115784038702502,-0.5147697302323054
Nr3c2,-0.7004336310886339,0.6718978824415215,0.2871360956867081,0.27076266953440686,0.5889931157122197,0.7746327151013772,-0.21619030927941796,1.7481587183336396,1.189709485068257,1.2997418644596062,1.4435761432504286,1.4462900713307183,0.5370904273330481,-0.5220296105329975,-0.4355141642124157,-0.06098860644166412,0.05936083566988559,-1.1053903559853235,-0.0025291932199854347,0.4236692792851925,0.543833804658245,-0.8401642733945417,0.35916573843949345,0.40120177979505345,-0.6523844342363657,0.10117126995081442,-1.0729531937969157,-1.0304747608725002
Nr4a1,-1.291189110112448,-2.077467126640774,-2.3939418417873704,-1.5513981561923103,-0.7842242575869883,-0.9492214539481091,-1.2550938968032668,-1.3583148050919562,-1.84913911020151,-0.8744074657816706,0.3104526379969592,0.23567623395823634,-0.34495994362727495,-0.5594731913452962,0.4455638932576201,1.6188197969254456,1.5258073577866738,0.9191899112879613,1.0014648212049029,2.129332363169892,2.0641977097841164,1.8370194894938705,0.937115444251267,0.769750131657929,0.45273120717127985,-0.05222522628599122,-0.6237156658947689,-0.4874083286765959
Nr4a2,0.3885089477562553,-0.6061441989758721,0.45010809075849756,0.709052077208194,-0.3669749909219575,-0.770116245481717,2.764180969061754,-1.2921627486622038,0.1827451249369981,0.6494625624609429,-0.8513393673504359,-1.1502893858367638,3.8234365344504844,1.4943339605609707,1.595550061050613,0.28175290840632033,-0.1378324654683539,4.3344425747749895,0.3912375843917494,-1.1061696249682156,-1.524238126396785,3.9276299255150744,-1.2669612215369415,-1.4105983295059474,2.678843724464573,-0.3515807870301854,4.1660627363799385,3.959665932915378
Nr4a3,-0.354885266598494,-1.225732037996971,-0.4957807845036689,-0.19591926625619036,-0.046551819395204676,-0.2572456671488163,-0.6685828060670583,-1.2778082621944562,-0.2839520582340185,0.12726651206224343,0.2977610153134248,0.06850697966601271,-0.5992030790386353,0.9927907430843323,1.1704788071177812,1.52913737999493,1.2582263203261699,0.6357793002254835,0.38148994960945265,0.5999450779979467,0.35483421959569,-0.3102439505829615,0.1790235658928541,-0.02360152591084327,-0.6147922808742907,-0.20474597324172966,-0.8272277143268338,-0.5102599025868054
Nr5a1,1.7422721939212318,0.6976438688656659,1.773062762540284,2.0391445241434565,1.2715464383855057,1.0213140980559257,1.7935303238727511,-1.0758852178598959,0.4801127463601072,1.0933757110904088,-0.15072016225479126,-0.5833460982973198,0.6212758802091837,1.5864828904693993,1.7656094113545842,0.8470170679313317,0.31817285883802016,1.4735670991277943,0.4942485343977245,-0.629390491520647,-1.1476371457323422,0.09962199874474015,-0.9533740384119374,-1.2107987912186997,-0.40556864291172057,-0.43500495526457306,0.6900872120748223,1.0346254628504443
Nr5a2,-2.0281913099624114,-1.088118402248353,-1.366174943753042,-0.9904904277599369,-0.8957906770075591,-1.3310485961439964,-1.5812854297526768,0.8711898517699287,0.40609624737882094,0.933396739509128,0.910104686358478,0.5337641678065252,0.06631549516943475,-0.45509466011794475,0.008928963770197862,0.17886191630127365,-0.18663600853686346,-0.7186702840966761,0.4255238172757765,0.6001493710450473,0.23259258269677824,-0.41367401027447953,0.14150742603954436,-0.14615683117615283,-0.7384608754317482,-0.30735939838561227,-0.908824800686649,-0.477745460862979
Nr6a1,-0.4349435188744659,-0.3685178819424018,-0.020296513902773736,-0.36881020600776987,-0.8186812240079477,-0.29769341262161886,0.12536646712050975,9.508202900847715e-05,0.4641457541845341,-0.04927623460908478,-0.5924693092643776,0.10193933669572762,0.7381447356465709,0.484302826731416,-0.039056753214327486,-0.6501978413150388,0.11778549233930471,0.6150992619878223,-0.48536464523812367,-1.0960913305202689,-0.3294089406203818,0.24544735717661134,-0.5081909997188824,0.11963902244947175,0.6658436930962187,0.6412899661759951,1.2584229060837746,0.4446997982879569
