target,si_Mn__vs__mln_Mn,si_Mn__vs__mln_Mp,si_Mn__vs__sp_Mp,si_Mn__vs__sp_Mn,si_Mn__vs__pre_inj,si_Mn__vs__si_Mp,si_Mn__vs__sp_Ame,mln_Mn__vs__mln_Mp,mln_Mn__vs__sp_Mp,mln_Mn__vs__sp_Mn,mln_Mn__vs__pre_inj,mln_Mn__vs__si_Mp,mln_Mn__vs__sp_Ame,mln_Mp__vs__sp_Mp,mln_Mp__vs__sp_Mn,mln_Mp__vs__pre_inj,mln_Mp__vs__si_Mp,mln_Mp__vs__sp_Ame,sp_Mp__vs__sp_Mn,sp_Mp__vs__pre_inj,sp_Mp__vs__si_Mp,sp_Mp__vs__sp_Ame,sp_Mn__vs__pre_inj,sp_Mn__vs__si_Mp,sp_Mn__vs__sp_Ame,pre_inj__vs__si_Mp,pre_inj__vs__sp_Ame,si_Mp__vs__sp_Ame
Rara,1.0464657040575283,2.0167801548538233,1.2735861227165484,2.123109930487484,2.594780723798561,1.7650632504838468,1.3467914691267207,1.2638346395697106,0.7469805237441818,1.7147021984622914,1.7410159426554588,2.0027231397954854,0.6403501411233407,0.9840707487628401,2.7919284255117196,0.6650179776089974,2.554073042487612,1.4506444012102186,2.2187497057097914,1.420032121865921,2.4713959965623182,0.7210032244443836,3.0078716738489897,3.0629886874607055,1.5242819029320802,3.1738369703097837,1.7423000954302144,2.6228877397853223
Rarb,3.9699195072351214,3.824925419355476,3.6336503229050754,1.2423382848767721,3.8731467952739917,3.2596736381688056,2.704958103424641,2.3937164554643706,1.5527105614366372,2.7575776303353505,5.892160079942079,5.422530224784839,2.7015046998323453,0.8455594258184485,2.7524786528348333,3.946851165226157,3.6280333172808956,1.1870610592997337,2.4359462016667894,4.540997173044226,4.143679427530908,1.418676857174682,4.003269745596031,3.4109400427744734,1.7819743892278612,0.614982917792663,3.1940142950945187,2.7516231995258593
Rarg,0.7879140918052251,1.2529710478111857,2.304859140984012,3.6514586109184823,1.994480828980878,3.0452920974574185,2.939697068595071,1.3190000336474041,1.7481775640303294,2.958027663956015,1.2991059405368697,3.5180577419309498,2.1628183952985274,1.5508628850623336,4.100465112700349,1.6297840823324201,2.3209296416562686,3.093876545869194,3.3121333971531524,0.6552734386710327,3.606206062893834,2.1243966075801,2.7299301713873225,6.413373197877147,1.2035134028108827,3.8925758909444554,1.5818793957022168,5.410410312437885
Rora,0.967708248010172,2.069357013420682,1.0170854819870538,2.205612886706151,3.6587462769386887,1.9370931556546775,0.9239037729899662,1.4928495476401065,1.5857088339573082,2.2437699566979687,3.6282844666627,0.9757102687906779,1.5680292284406263,1.8689130243316854,1.3959284417571407,2.4250127027614785,1.5813261427743837,1.9606005913510423,1.3710043155824734,2.7749398399462115,2.48552438798374,0.13688938405332315,1.4538664681706572,2.787086750228691,1.5078559446239488,3.99492759146988,2.9099626609942124,2.4917334277701317
Rorb,2.460695388268544,2.1524146545896645,4.035317046925047,7.396920922162358,2.935102589292712,6.544823226462588,2.5741865379905784,3.123636068599188,3.1907639595925077,6.083523091184895,1.8759297232776686,4.201809235761744,1.1317138615014937,5.802128074644426,9.030626844820222,2.0952012138559635,7.205569084362127,2.3599940825191106,3.37372464592452,5.060663229420781,4.190675445859058,4.3159894931866205,7.897027025236192,4.28408301722312,7.180077751802214,5.352855304088812,0.7450106902708431,4.8625284492663425
Rorc,4.006157287539005,3.172473193206288,3.561088544092357,2.676793477895426,3.5507683617773815,2.339729396613716,1.7915529077916508,1.618789500219555,3.4036725895502933,1.9133627420513677,3.4034702407830597,5.473112244299554,2.411544333027793,1.8170304644464081,0.5041926062098505,4.1299379329769605,4.080162913417064,1.3832317533806069,1.7723231307059057,5.686696228137629,3.2806666889160145,2.265941284886902,3.952169587488829,3.630322945894111,0.8966739572269002,5.8683767941605005,3.4978290517545205,3.0967834864158026
Rxra,0.9376312769775125,1.4514405571598914,5.726192194324798,0.32364524179677545,11.885846456527375,10.960724709680704,8.170170306852228,0.5138092801823788,6.663823471302312,0.613986035180737,12.823477733504886,11.898355986658217,9.10780158382974,7.17763275148469,1.127795315363116,13.337287013687266,12.412165266840594,9.621610864012117,6.049837436121574,6.159654262202576,5.234532515355905,2.4439781125274282,12.209491698324149,11.28436995147748,8.493815548649003,0.9251217468466706,3.715676149675147,2.7905544028284766
Rxrb,1.0746065806974259,3.324571636870827,2.364983158650487,0.8914454101692184,0.7740478319183229,0.4352972265068473,1.77766741616422,2.716207447743356,2.705196573532105,0.5802806927744496,1.0459613598559736,0.7578211512367142,1.1119662625954787,5.417911372148271,3.2913642248229187,3.7085977801047285,3.292973138509988,3.5964343328652686,2.1269739368857845,1.736535175280091,2.1933031769979907,2.136516750687781,0.4991265782191352,0.4566346629797534,0.8898300655871301,0.4661125477676304,1.1762143037231272,1.3426256162728916
Rxrg,2.9893021515686944,3.5681768464901307,1.7265323696815833,2.090728357379393,4.1371863998217515,0.5391774677003041,1.9260070680722194,2.0860486940566645,1.3940580937127363,1.2611927002648173,1.6432441602252037,2.4760652345940914,1.7025972453792433,2.048056646121887,2.964261913491895,1.240087844508373,3.2633690016873977,1.6502342065712263,1.2091307254197967,2.4190202366761286,1.295308172089667,0.5817751285249249,2.8574819705887076,1.5535035024442911,1.7846714403543023,3.7110657944326952,2.300683408251089,1.618710720987901
Scand1,12.1542887609147,9.877817860357231,11.566325834306634,14.369857819920757,9.890613710049832,10.115436982213918,13.807006701027571,2.6258081559036226,0.9244796681969242,8.72984428798238,3.759090546384955,8.300858562611582,13.331105437243659,2.5553571884930655,10.011407828627929,3.870073280179166,6.133159038553211,13.6797071242098,8.005406643605015,2.8366318742587935,8.576080634002617,12.44802465495976,6.316333426957336,16.043476602742853,5.918216317188339,9.744219453296983,9.879815659439231,18.98197121204924
Tgr5,2.8778065325754776,3.026243438776936,5.18434419902627,4.247290811970337,7.190209857101909,3.0593509158361925,2.7807431712877877,1.9452391442649333,2.361419321117355,1.8710106063857253,6.148566129831848,0.20392408208913895,0.31709595205191565,3.7672951312720966,1.6315401816178763,4.445926069002315,1.9098965590940782,1.630084599881913,2.494665323459998,6.870240967762624,2.2210741159635154,2.566971331157563,4.549347615141507,1.6909119271700808,1.7158789472304548,6.027663723976963,5.876040426472532,0.35502285570953496
Thra,1.4312912379538576,4.068295358133507,1.4433176161910155,8.318225644300657,5.193364386957497,8.137419338702047,3.737906600828646,5.489695855913704,1.9954146519546285,7.213424736344351,5.893501531454658,6.776250785913102,2.571918764452099,4.544939116628116,12.053353095080526,5.722789546032719,11.964710297769923,7.680154909517961,7.509372758674918,3.9284509582574163,8.608247779786945,3.251130779322098,8.706872975587727,7.293912848623472,4.641994503253609,12.097906594352272,6.0804467442619465,6.087971663124516
Thrb,4.700412560408143,4.320659800426909,1.3407627812381129,1.1084310036226857,8.064484283392067,1.2930721000823502,2.19503260830626,1.4100441392492484,3.595252017155942,3.656370206941179,3.6318354944789437,3.452098572220535,2.5423497033040197,3.5419344710204514,3.212231942250668,3.7732659462430003,3.0330864927006655,2.1874618761293285,0.994929534289553,7.130231530040695,0.95448512738074,1.389499196383151,6.959925774471434,0.2054106779627718,1.1168985013736703,6.771416861641967,5.881155773379236,0.914786259922503
Vdr,10.14207538060019,11.33431976205475,9.985023340248599,7.776034136242626,3.0227761644555544,0.7222097088517759,8.943227769605839,1.8938563975816172,2.5327857888353984,2.597147566472037,8.570053402883984,10.381105869180754,1.2537801367061292,1.8174511490942002,3.561729314066008,9.361049495688254,11.476185691243147,2.974119114355589,2.4928184698411533,7.770557485819547,10.048518433324206,2.926403865787503,5.988269964905681,7.939461548139551,1.7667763186194134,2.6908888012061474,7.5344464701194225,9.210909362672117
negCtrl_Cd19,3.1935211174338827,2.6447672325119216,2.3621756954138062,1.731924680319825,0.42015934594171644,0.4823693401678849,2.2748465795604575,0.9575729776389965,3.041528725205045,1.9419700046586374,3.460419731256752,3.533748172655968,2.2656977523589554,2.0861340520511256,1.0906410385052667,2.8231431912858205,3.0621222313682623,1.3093698241700622,1.3049631687355212,2.19800727722981,2.828538834560804,0.7771277304346211,1.8176422538296446,2.198538488299889,0.7190194478891814,0.700275763779226,2.2506557410499584,2.7566895276090393
negCtrl_Cd8,6.576818250370194,6.686345833304492,4.285549166794972,6.167093223835458,10.325857547664574,4.159297577778403,4.881185930538606,0.10952758293429808,2.291269083575223,0.4097250265347369,3.749039297294381,2.4175206725917917,1.6956323198315884,2.4007966665095206,0.5192526094690351,3.639511714360083,2.52704825552609,1.8051599027658867,1.8815440570404858,6.040308380869604,0.12625158901656874,0.5956367637436344,4.158764323829118,2.0077956460570543,1.2859072932968516,6.166559969886173,5.4446716171259695,0.7218883527602031
negCtrl_EGFP,4.550444784275015,3.498491948290983,1.1162126800786891,2.178123802637309,2.9625345065575104,0.6181897068728759,1.5048299186660044,1.0519528359840322,3.4342321041963255,2.3723209816377064,1.5879102777175047,3.932255077402139,3.0456148656090103,2.3822792682122937,1.3203681456536742,0.5359574417334726,2.880302241418107,1.9936620296249785,1.0619111225586193,1.8463218264788208,0.4980229732058134,0.3886172385873152,0.7844107039202014,1.5599340957644328,0.6732938839713042,2.344344799684634,1.4577045878915058,0.8866402117931287
negCtrl_RFP,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
